username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude
@yuppyippy, 2018-05-08, 06:37, Mules deh pagi pagi udah dikasih nilai aja,993635976957247488, , , , , 
@kade_desi, 2018-05-08, 06:37, Pagi pagi udah mules.. Menerima kenyataan kalo aku jomblo,993635936121405440, , , , , 
@shearoar, 2018-05-08, 06:35, yang sbm siapa yang mules siapa :(,993635545824739328, , , , , 
@aaiinnss97, 2018-05-08, 06:33, Bila pagi je sakit perut . Bila sakit perut je pagi . Hmmmmm,993635067346874368, , , , , 
@Rudyjuned2, 2018-05-08, 06:32, Sodokan kontol yang super gede panjang bikin perut terasa mules berhari-hari. Tapi mantapnya bikin ketagihan.,993634805962096640, , , , , 
@piyakpiyakpiyik, 2018-05-08, 06:32, Gak ada yang mau ngelawak apa di tl gue? Sakit perut nih gue anj mikirin bisa ngisi apa kagak,993634657399857152, , , , , 
@roykage, 2018-05-08, 06:31, Sesetgh org letak cuka tp nnt sakit perut hahaha,993634343045103617, , , , , 
@tipstubuhtinggi, 2018-05-08, 06:30, Meminum Kopi Ketika Hamil Juga Dapat Membantu Anda Untuk Menghentikan Diare,993634189034442753, , , , , 
@pneatgon, 2018-05-08, 06:29, temen2ku yg sbm aku yg ikutan mules,993633849316753410, , , , , 
@mulyd_, 2018-05-08, 06:28, Pagi2 itu cuma ada 2 kemungkinan.. Perut keroncongan atau mules,993633723185745920, , , , , 
@IsyaHaris, 2018-05-08, 06:28, Sakit perut sampai aku takleh nak tido rasa mcm cramp kat perut taktau kenapa ,993633580352921600, , , , , 
@Kasevlgi_rv, 2018-05-08, 06:27, Sakit perut,993633516771397632, , , , , 
@MicyChannel, 2018-05-08, 06:25, 7 Makanan yang Jadi Obat Alami Jika Kamu Sedang Diare: http://youtu.be/KPEwm2kmWmg?a  via @YouTube,993632985474838528, , , , , 
@inisiapasik, 2018-05-08, 06:25, YAALLAH 6 ORANG MULES SEMUA GANGERTI LAGI,993632965706985472, , , , , 
@radiityadika_, 2018-05-08, 06:25," Seminggu kemarin adik kena campak  terus tiap hari gue ledekin ""pergi kamu pembawa penyakit!"". Sekarang gue kena diare.. :(",993632854528552960, , , , , 
@ceristle, 2018-05-08, 06:24, mules pen ee tp ga keluar TT,993632811520212993, , , , , 
@aminqgyu, 2018-05-08, 06:24, mules wkwkwkkwk kebiasaan:(,993632808672231425, , , , , 
@NAziatie, 2018-05-08, 06:24, bagi aku sampai tmpt kerja dulu wei baru sakit perut ahhahaa asal sakit skrgggg,993632763948417024, , , , , 
@LittleLu90, 2018-05-08, 06:23, Sakit perut ntar kalo makan temen,993632451007209472, , , , , 
@damnkenta, 2018-05-08, 06:23, Ini ngapa pake mules segala kampret....,993632382921064448, , , , , 
@kimchicul, 2018-05-08, 06:22, Telimikiciwww ipuyyy biasalah penyakit miskin diare wakakak,993632231825420288, , , , , 
@shzwnieamnda, 2018-05-08, 06:21, Sakit perut,993632016649240576, , , , , 
@orenjicheol, 2018-05-08, 06:20, bapak w bawa motor cem pembalap anjay mules w,993631662478053376, , , , , 
@saripertiwi, 2018-05-08, 06:20, Buset dah tuh mpek2 bikin perut gue mules jd bolak balik wc kan gue jadi cepet laper gara gara di keluarin mulu,993631647021985794, , , , , 
@inisiapasik, 2018-05-08, 06:19, MANTAP WKWKWKWK SIJI BAHAS MULES. MULES KABEH,993631422526013440, , , , , 
@liptinz, 2018-05-08, 06:19, Semoga ga sakit perut pas panik.,993631407288143873, , , , , 
@Alfwulandr, 2018-05-08, 06:18," Dari hari minggu. Tp skrg udh mendingan  pagi ini yg kambuh maagnya. Jadi gantian gini  klo diare udh mendingan  maag nya yg kambuh gt terus dari hari minggu :"" Tau gak obat alaminya apaan ya? Huhu",993631090274271232, 7c7e93f29191841c, Ciledug, Ciledug Indonesia, 106.71323455829787, -6.220018
@Chaechaengjux, 2018-05-08, 06:15, AKU KETULARAN MULES,993630457471188995, , , , , 
@rosiiean, 2018-05-08, 06:15, [Udh pusing  mules  enek pula hng],993630400621658112, , , , , 
@ema_purple, 2018-05-08, 06:13, Patut laaa kerap sakit perut.. makan tak teratur sehari dua ni..,993629898303418368, , , , , 
@unrealistyc, 2018-05-08, 06:13, Jangan sampe hamba mules,993629824273891328, , , , , 
@MirantiIdol2014, 2018-05-08, 06:11, Ulangan mendadak sering membuat siswa mendadak mules.,993629308512972801, , , , , 
@kjnhoers, 2018-05-08, 06:10, Anjer dah habis makan malah mules,993629128606666752, , , , , 
@arppmail, 2018-05-08, 06:09, shit apahal sakit perut semacam,993628825660506115, , , , , 
@parkistaman, 2018-05-08, 06:07, SBMPTN : Pah mules degdegan hehe : Tenang aja dinda kan udah dapet ini santai.  HE HE HE HE HE HE HE HE,993628504523591680, , , , , 
@HrzKhld, 2018-05-08, 06:07, Awal betul dah sakit perut,993628493467369472, , , , , 
@harychandra091, 2018-05-08, 06:07, Qkqkwkwkq wetengku mules  Anak jarwo lagi seneng mainan air  #2018GantiGubernurJateng #Pilih2UntukJateng #SudirmanIda,993628425809096704, , , , , 
@bacodth, 2018-05-08, 06:06, kalo deg2an suka mules gitu dah ah,993628188185001985, , , , , 
@tengkuviny, 2018-05-08, 06:05, Iya sama sama. Berak dulu ya lu biar nga mules.   Btw nanti ceritain sbm itu gimane ye wkwk soalnya gua nga bisa ngerasain sbm hahaha ,993627917501394944, , , , , 
@adb4h, 2018-05-08, 06:04, setiap pagi sakit perut rasa masuk angin haih,993627777411641344, , , , , 
@bizzyoung, 2018-05-08, 06:03, udah nih  tetep mules tp,993627384971579392, , , , , 
@cikincrispy, 2018-05-08, 06:02, WOI SANA LU PADA POP DULU BIAR GA MULES DI SEKOLAH @bwiminejk @SELAmatpagie ,993627259821965313, , , , , 
@harychandra091, 2018-05-08, 06:02, Wkwkwkwkw pecatan  Hahahaha  Bisa aje lu kayak elu tau baca dan yg buat surat pecatan Belajar administrasi pemerintahan eksekutif ya dik  Wkwkwkwkw mules wetengku  #2018GantiGubernurJateng #Pilih2UntukJateng #SudirmanIda,993627255560523777, , , , , 
@bonasamosir14, 2018-05-08, 06:02, Lagi makan tiba2 mules.,993627063855730688, , , , , 
@regimesque, 2018-05-08, 06:02, mules bgt tolong,993627060403777537, , , , , 
@itsuimi_i, 2018-05-08, 06:02," Rai kek ibu"" khawatir anaknya sbm  Mules gils kalo mikirin  Kalo lagi lupa si kagak",993627059430686721, , , , , 
@askmenfess, 2018-05-08, 06:01, [askmf] jangan lupa berak dulu ya biar gak mules disana,993626859454717953, , , , , 
@xaqsxjxlqsxaxmd, 2018-05-08, 05:59, Kebiasaan da kalo panik suka sakit perut. Nahasihh:(,993626410504749056, , , , , 
@AkuPunyaTweet, 2018-05-08, 05:57, Apa yang sakit perut sangat ni,993625990860488704, , , , , 
@accasuna, 2018-05-08, 05:55, Aduh ini lagi m pula  mules banget; hhhhhe l p ;; ;,993625459421204481, , , , , 
@Pinat091, 2018-05-08, 05:54, Sakit perut weh,993625088804048896, , , , , 
@harychandra091, 2018-05-08, 05:53, Hehehe marake wetengku mules  Tiwas Kemlinthi Jebule hasilnya kerja GAGAL  DARURAT kemiskinan kekerasan korupsi  Malu lah seharusnya  #2018GantiGubernurJateng #Pilih2UntukJateng #SudirmanIda,993624841189183488, , , , , 
@ashiya_iyliya, 2018-05-08, 05:50, Mkn samyang kul 5pg td and now sakit perut ,993624087212638208, , , , , 
@nurassikin_, 2018-05-08, 05:49, Sakit perut pula dah ,993623808450871297, , , , , 
@lalalisaft, 2018-05-08, 05:46, Kalo mules ya ke kamar mandi atuh,993623130009583616, , , , , 
@HoObozt, 2018-05-08, 05:43, .mules tapi isih ngantuk  yoweslah tak ngisinh ngiras turu.,993622489916829696, , , , , 
@nabilaqnt, 2018-05-08, 05:41, udah siap tinggal berangkat tp tbtb mules ,993621748988891138, , , , , 
@Mrs_YeMin20, 2018-05-08, 05:39, Kan benerrrrr pagi2 mules dan mau muntah  ya allah dah,993621352933343232, , , , , 
@MATRYOSEOK, 2018-05-08, 05:39, deg degan sakit perut fakgh,993621313469136902, , , , , 
@NANCY2P, 2018-05-08, 05:30, Kebangun cuman karna mules  padahal lagi nyenyak,993619193038753792, , , , , 
@NANCY2P, 2018-05-08, 05:28, Bangun bangun mules ,993618648299261952, , , , , 
@croissantaegi, 2018-05-08, 05:26, IYA HUHUHU MULES BANGET,993618073348276224, , , , , 
@aisyhaaaim, 2018-05-08, 05:24, Nah kau sakit perut ,993617629662203905, , , , , 
@FarahRoshdi, 2018-05-08, 05:23, sakit perut takleh bincang do,993617292763123712, , , , , 
@KORANBASI, 2018-05-08, 05:21, tidak kuat menahan rasa mules di angkutan umum  wanita hamil ini berhenti di toilet umum.,993616777174073344, , , , , 
@ok_langsing, 2018-05-08, 05:16, Produk Pelangsing Tiens Top Banget Deh Sis. #Langsing Tanpa Mules dan Efek Samping. Mau? Hub: 08562019092 / 22775F91,993615672469958656, , , , , 
@yemo93, 2018-05-08, 05:09, Yak yak yeah sakit perut ,993613778515251201, , , , , 
@mujionona, 2018-05-08, 05:08, Sakit perut lagi... https://twitter.com/NetizenTofa/status/993445402706759680 …,993613541826445312, , , , , 
@sullieyo, 2018-05-08, 05:06, mules sama kentut itu tanda-tanda mau apa ya?,993613041928323073, , , , , 
@_obat_tinggi, 2018-05-08, 04:59, Manfaat buah sirsak untuk kesehatan sudah dipercaya dapat mengobati ambeien dan juga diare pada bayi.,993611374549848064, , , , , 
@pneatgon, 2018-05-08, 04:56, temen2ku yang sbmptn  tapi aku yang mules  ikut deg2an parah,993610629402411008, , , , , 
@ram_notes, 2018-05-08, 04:44, Tiba-tiba perutku mules.... ,993607526909382657, , , , , 
@njwanrimnn, 2018-05-08, 04:43, minta dijauhkan sakit perut time jawab paper nanti pls,993607218829316096, , , , , 
@ijane__, 2018-05-08, 04:41, Ape ni terjaga terjaga sebab nak muntah sakit perut ,993606796219637760, , , , , 
@ongfantagio, 2018-05-08, 04:39, Ada pertanda apa ini kenapa mules pagi pagi,993606273697435648, , , , , 
@tena_chi, 2018-05-08, 04:36, HAHAHAH MAU UJIAN SAKIT PERUT,993605617615962112, , , , , 
@Lee_LannaLOL, 2018-05-08, 04:31, Sakit perut,993604339183730693, , , , , 
@novabcde, 2018-05-08, 04:12, dari tadi jam stengah 3 sampe skrang mau subuh  perut mules terus. Tapi gak adat tanda-tanda lanjutannya mules gimana. Huuu,993599534256173056, , , , , 
@vanteisgood, 2018-05-08, 04:03, mules yaAllah ak harus apa,993597196669935616, , , , , 
@indospiritual, 2018-05-08, 04:00, Khasiat Tanaman Balik Angin Mengatasi Sakit Perut ,993596350339174401, , , , , 
@skyfly08, 2018-05-08, 03:51, Jam segini dah mules ajasih,993594069203931136, , , , , 
@z_rhmhhhhhh, 2018-05-08, 03:45, Sakit perut awal gilak neves tok phl?? ,993592757938634752, 3b9301f0f12a8283, Samarahan, Samarahan Sarawak, 110.47560501297583, 1.4061318
@jihanfaraa1, 2018-05-08, 03:38, Jam segini kebangun mules  oke.,993591043491643392, , , , , 
@Fatihah_Mastura, 2018-05-08, 03:37, Sakit perut senanya,993590625877422081, , , , , 
@Dhika_Widjaya, 2018-05-08, 03:23," Kdtengan pasien 19th demam 39 1°C  diare 3x  : Nanti SBMPTN a  mbak?  Iyaa  mas  Ibunya: ""diobatin apaaja deh mas  pkoknya nnti bs ikut ujian""  *Nyiapin obat & wing needle  krn 2 suntikan obat* : lho  kok disuntik   Anggep aja ini ujian sblom SBMPTN mbak ",993587230194024448, , , , , 
@obatpeninggi168, 2018-05-08, 03:20, Kandungan astringents buah jambu biji merah dapat melindungi perut dari diare.,993586276468015104, , , , , 
@TinggiBadanCara, 2018-05-08, 03:00, Meminum Kopi Ketika Hamil Juga Dapat Membantu Anda Untuk Menghentikan Diare,993581326233038849, , , , , 
@nrratikahmr, 2018-05-08, 03:00, Nervous sampai sakit perut tu cam nak present depan kelas,993581287427395586, , , , , 
@Ssitiharyati, 2018-05-08, 02:54, Ah kesel liat komenannya  bikin sakit perut :'))) ,993579758796525568, , , , , 
@Iggy_Lewis, 2018-05-08, 02:50, Sakit perut woiii..,993578797164199936, , , , , 
@syhrabrn, 2018-05-08, 02:45, Tahu tadi beli tomyam punya. Duh sakit perut terus,993577574218452994, , , , , 
@PeninggiAlami02, 2018-05-08, 02:43, Kandungan astringents buah jambu biji merah dapat melindungi perut dari diare.,993577170055319553, , , , , 
@foudroyants, 2018-05-08, 02:31, sakit perut bet yak jam segini,993573949765124096, , , , , 
@soondreng, 2018-05-08, 02:25, Sukrosa tidak baik jika dikonsumsi terlalu banyak  pasalnya bisa menyebabkan kerusakan hati dan ginjal juga menyebabkan kram perut dan diare,993572435675893760, , , , , 
@chonot, 2018-05-08, 02:22, cuma 2 Hal yg bisa bikin kebangun tengah malm 1 kelaperan 2 mules dan malam ini kebangun karna dua2nya,993571720748453889, , , , , 
@AlamiPemutih, 2018-05-08, 02:20, Produk Pelangsing Tiens… Top Banget Deh Sis. #Langsing Tanpa Mules dan Efek Samping. Turun 2kg/Minggu 08986329101 PIN:2A3E2B1F,993571244200022016, , , , , 
@berisayamakan, 2018-05-08, 02:17, Gimana sih cara move on secepat berak kalo mules,993570592975671296, , , , , 
@JP_RadarBali, 2018-05-08, 02:16, Mau dituntut  Jero Jangol mendadak sakit diare akut. Duh...Cepat sembuh pak... ,993570292646674432, , , , , 
@asyaemi, 2018-05-08, 02:10, Time2 mcm ini aku boleh mengunyah aduhai sakit perut lah esok ,993568870689525761, , , , , 
@HaniRosie, 2018-05-08, 02:10, Terjaga  sakit perut ,993568820731113472, , , , , 
@fadlydavars, 2018-05-08, 02:01, Kaga mules gua paling keringet dingin,993566408456912896, , , , , 
@peculiaritae, 2018-05-08, 01:54, iya ya lg gini enaknya makan fitbar atau biskuit-biskuit gt... ini jg sakit perut keknya karena kbanyakan cabe huhu aku gabisa hidup tnp cabe,993564861115256833, , , , , 
@ainarzk, 2018-05-08, 01:54, Apakah? Tiap malam sakit perut ,993564805066735616, , , , , 
@hanissnabila, 2018-05-08, 01:51, Takkan sakit perut makan nasi tadi? Not today please...,993563904352534528, , , , , 
@_Peninggi_Badan, 2018-05-08, 01:46, Saat Terkena Diare Hindari Kegiatan-Kegiatan Berat.Istirahatlah Total Di Rumah N Hentikan Dulu Kesibukan Selama Beberapa Saat Hingga Sembuh.,993562722401898496, , , , , 
@AkupunkturBdg, 2018-05-08, 01:44, Yoghurt Dengan Kultur Aktif Dapat Membantu Mengobati Kondisi Pencernaan Seperti Sembelit  Diare  Intoleransi Laktosa  Kanker Usus Besar.,993562147903782912, , , , , 
@ArifAzammuddin, 2018-05-08, 01:34, Problem weh kalo sakit perut ni,993559677492318208, , , , , 
@__sunnysun, 2018-05-08, 01:30, The damned MULES TAPI NGANTUK it is.,993558745065054208, , , , , 
@klose_47, 2018-05-08, 01:28, Mules tapi ga keluar,993558205467774976, , , , , 
@amo_mfm, 2018-05-08, 01:27, the fuckkkk aku sakit perut sial time mcm ni. pukul berapa plk aku nk tido mlm ni!!!!,993558074823557120, , , , , 
@bucinbrian, 2018-05-08, 01:12, Aku ngantuk mau tidur tp aku aku sakit perut jd ini aku lagi berak,993554252655087616, , , , , 
@Dhest4, 2018-05-08, 01:11, Lagi ena-ena tidur tetiba kebangun gegara perut mules... malesin bgt hahahks,993553834591977472, 7c7e93f29191841c, Ciledug, Ciledug Indonesia, 106.71323455829787, -6.220018
@pqhh_, 2018-05-08, 01:10, Ttiba rsa nk mkn something pdhl tgh sakit perut nihhh hshhsjajaja,993553644938117128, , , , , 
@shakiraazmii, 2018-05-08, 01:03, Ni skrg bukan takat sakit perut  macam mai segugut pun ada -.-,993551796583874560, , , , , 
@shakiraazmii, 2018-05-08, 01:03, Hmm dari siang dok sakit perut ni,993551792536338432, , , , , 
@febryaandra, 2018-05-08, 01:00, menyebelin banget mules jam segini,993551216717119488, , , , , 
@longassridx, 2018-05-08, 00:59, Terus paginya mules sip gajadi gemukan /ga,993550896062582784, , , , , 
@Cactaceaexy, 2018-05-08, 00:59," Tadi sempet mikir ""anjir ini gua dari siang chatan ketawa ketawa mulu sampe sakit perut nanti malem nangis aja"" tapi cuma sekelebatan doang mikir gitu dan ternyata bener bahkan sampe pusing",993550859265949699, , , , , 
@dinafaradi, 2018-05-08, 00:54, Ya bruk mangan dikit bae lamon mules sih,993549758114349057, , , , , 
@kangminaww, 2018-05-08, 00:53, Yhaa sampe sakit perut ketawa mulu,993549402680639490, , , , , 
@ienaarshad, 2018-05-08, 00:53, Peh sakit perut pulak. Sabar japppppp,993549349165514755, , , , , 
@calciumnutrisi, 2018-05-08, 00:51, Pisang direkomendasikan untuk pasien sakit perut dan cholik karena bermafaat untuk menetralkan keasaman lambung.,993548962333212672, , , , , 
@hcakbar, 2018-05-08, 00:49, Dudududu gini hari mules,993548341123268608, , , , , 
@amoonlikeu, 2018-05-08, 00:41, oknum ㅇㅈㅂ mah gini emang kerjaannya bikin puyeng dan mules. tolong ya ini perasaan wanita diobrak-abrik ,993546273251708928, , , , , 
@putraj919, 2018-05-08, 00:39, Haduuuuh. Percuma. Tempurung diladenin mah bikin sakit perut,993545871848452096, , , , , 
@JAEWONxWRZ, 2018-05-08, 00:37, sakit perut,993545254585303040, , , , , 
@nurulatirahhhhh, 2018-05-08, 00:35, Skip mkn skali je dia sakit perut dua hari,993544953971146753, , , , , 
@bukanyourbae, 2018-05-08, 00:35, Malem2 mules anjir. Mana besok masuk pagi-_-[],993544906462322688, , , , , 
@nurulatirahhhhh, 2018-05-08, 00:34, Sakit perut lek,993544528802922498, , , , , 
@putraj919, 2018-05-08, 00:30, Ya belum orang ahoknya kegusur. Mules perut gwa lihat chat loee,993543572937818114, , , , , 
@__sunnysun, 2018-05-08, 00:29, Mules mulu  kentut doang  berak kaga. Hadeh,993543410198892544, , , , , 
@jr_jannhjffar, 2018-05-08, 00:26, Sakit tekak + sakit perut sbb banyak gelak.. ,993542557853335554, , , , , 
@cultjaehwan, 2018-05-08, 00:26, akhirnya aku makan sebungkus lalu lgsg sakit perut,993542496830423041, , , , , 
@thuthur22r, 2018-05-08, 00:23," Baru saja melakukan kesalahan fatal: sakit perut (ampun²an) malah ditahan dan ngga bilang ke org rumah. . . . . :""""""((((",993541858365132800, , , , , 
@deemohds, 2018-05-08, 00:23, Ni lah sebab nya aku tak suka makan mamak ! Babi sakit perut aku sial !,993541828279394304, , , , , 
@DMHANBIN, 2018-05-08, 00:20, Ini haneul sakit perut?,993541125355929600, , , , , 
@CitraNadia8, 2018-05-08, 00:16, Terbaru 2018 Kumpulan Gambar Kata Lucu Bikin Sakit Perut Meme | Gambar Kata Cinta Terbaru http://mutiarakatacintabersemi.blogspot.co.id/2017/01/terbaru-2017-kumpulan-gambar-kata-lucu.html …,993540041711411200, , , , , 
@Buttaerflyking, 2018-05-08, 00:12, Sakit perut  lemes bgt badan gue ,993539048839856128, , , , , 
@hanbinmine, 2018-05-08, 00:11, aelah ksl bat tengah mlm mules,993538947807563776, , , , , 
@muthiarr, 2018-05-08, 00:11, Tengah malem kebangun dan mules -_-,993538795772375041, , , , , 
@pokjue_, 2018-05-08, 00:10, aku diam tak bercakap sebab sakit hati  marah  sakit perut  lapar  mengantuk . sekian,993538633469640704, , , , , 
@ohsemhun, 2018-05-08, 00:10, Nini ak mules lage,993538561864536064, , , , , 
@zelmalatas, 2018-05-08, 00:10, Aduh anjirlah mules tengah malem. Pundung.,993538544902680576, , , , , 
@ashelolaa, 2018-05-08, 00:06, Ashel.. ashel.. Baru minum kopi dikit  langsung gak bisa tidur terus sakit perut; perih.  Besok-besok minum susu murni nasional aja. Rasa coklat yaa.  #lahrequest ,993537603084345345, , , , , 
@den__baha, 2018-05-08, 00:04, adoyai sakit perut ,993537112925356032, , , , , 
@aishahsaad_, 2018-05-08, 00:02, esok ni kalau aku sakit perut jgn tanya sebab apa.,993536683390849024, , , , , 
@Rahmatsyah5577, 2018-05-08, 00:02, Bikin sakit perut aja mas ini    wkwkwkwkwkwk ,993536676013064193, , , , , 
@aimuniaziz, 2018-05-08, 00:02, RM jek boleh buat gelak smpai bebetul sakit perut,993536653061906432, 3b9301f0f12a8283, Samarahan, Samarahan Sarawak, 110.47560501297583, 1.4061318
@AdikQemall, 2018-05-08, 00:01, Sakit perut pulak.,993536331845328898, , , , , 
@tipstubuhtinggi, 2018-05-08, 00:00, Pada Saat Orang2 Minum Susu Mereka Mengalami Gejala Perut Bergemuruh Atau Diare Adalah Hasil Ketidakmampuan Tubuh Mencerna Laktosa,993536036532727809, , , , , 
@BabyDontCrying, 2018-05-07, 23:54, Hayuiiii.. Sakit perut tengok ee... https://www.facebook.com/Frengki.Sawada.DontCry/posts/2014351551911173 …,993534490055077889, , , , , 
@AArindiya, 2018-05-07, 23:54, Nih ya ku kasih tau  jadi wanita itu ga semudah yg kalian bayangin. Kalian(kaum pria) sakit perut  mules bawa kekamar mandi minum oralit juga beres  lah kita sakit perut pas haid mau minum oralit ampe kembung juga gailang2 kali sakitnya.Bawa tidur juga boro2 bisa merem aja kaga,993534437068423169, , , , , 
@notipu2, 2018-05-07, 23:53, besok lagi ya. gue sakit perut,993534346807033856, , , , , 
@ikqnrfzra, 2018-05-07, 23:53, Sakit perut lah pulak,993534309066723328, , , , , 
@Heykal_RA, 2018-05-07, 23:50, Tadi nak pergi main futsal . Tetiba sakit perut . Sesungguhnya kita mampu merancang tapi Allah yang tentukan.,993533523867779072, , , , , 
@poeticwitxh, 2018-05-07, 23:49, Trs akhirnya gua taro ke kosan trs dia seger lagi tuh. Katanya sakit perut anjing mn?,993533391130714112, , , , , 
@ndhrhzhr, 2018-05-07, 23:48, Jumaat kena submit thesis. Isnin viva. Adui dia punya nervous bila teringat tuh terus sakit perut ,993533107272732672, , , , , 
@norfarhannaisha, 2018-05-07, 23:45, Demam panas plk time ni dgn sakit perut lg ,993532170739175425, , , , , 
@haechaniebaby, 2018-05-07, 23:45, sakit perut gara-gara ketawa. ,993532169992601601, , , , , 
@dcardii_, 2018-05-07, 23:45, dan berending dengan sakit perut.  )),993532163126513664, , , , , 
@ndhzzz, 2018-05-07, 23:44, Aduh sakit perut,993532102036488192, , , , , 
@Amarikhwn_, 2018-05-07, 23:43, Dah nak lelap tibe2 sakit perut . Pebende lah ,993531878287159297, 95f2ae89d14f742e, Cukai, Cukai Terengganu, 103.42033852886692, 4.226501649999999
@CikMieyraaaaa, 2018-05-07, 23:40, Benda ni aku dok main td ni. Dekah tak sudah. Sakit perut aku,993531100864512000, , , , , 
@bhismaa10, 2018-05-07, 23:37, Ntar sakit perut lagi @Della_JKT48 https://twitter.com/Della_JKT48/status/993529590088777728 …,993530287622537216, , , , , 
@chelsiangelita, 2018-05-07, 23:33, Aku gapernah pulak sakit perut kalo lg dapet jd gatau mo diapain ,993529172176728064, , , , , 
@maiarahmayani, 2018-05-07, 23:31, Suami istri diare semua  kaga elit banget dah penyakit ,993528769188003840, , , , , 
@shaabrins, 2018-05-07, 23:28, Hadu ntar lu sakit perut :),993528076540690432, , , , , 
@hoshkwon_, 2018-05-07, 23:27, Tapi tdi sempet sakit perut gua jdi begimana? [],993527669571506176, , , , , 
@aliantshaaaa, 2018-05-07, 23:26, esok klau sakit perut padan muka. sape suruh makan pelam banyak2,993527410929778688, , , , , 
@missqueenjele, 2018-05-07, 23:22, GILA MAH INI REPLAYNYA BIKIN SAKIT PERUT SEMUA ,993526491634851842, , , , , 
@danconns, 2018-05-07, 23:18, Kembali merasakan mules-mules jelang SBMPTN (?) Padahal udah gak jadi peserta wkwkwk.,993525530480726017, , , , , 
@Master_AlwardD, 2018-05-07, 23:18, Saya sakit perut. Gak bisa bobo,993525396938240000, , , , , 
@AnggiiRY, 2018-05-07, 23:11, Masih blm move on  ngakak mulu bikin sakit perut   http://www.vlive.tv/video/69154 ,993523747335237632, , , , , 
@amirahrasid_, 2018-05-07, 23:11, Sakit perut dari tengahari sampai sekarang,993523620763783173, , , , , 
@eykaaa_____, 2018-05-07, 23:10, jap lg sakit perut ha,993523370460246017, 2d89118eb6e2ae58, Chenor, Chenor Pahang, 102.60347611910109, 3.6590802499999997
@Bian_MegaP, 2018-05-07, 23:08, Rasa malas bangun pagi selalu bisa dikalahkan oleh rasa mules,993523027802390528, , , , , 
@naimnasir9, 2018-05-07, 23:08, Sakit perut aku dgr lupita cakap korea ,993522858524459008, , , , , 
@nurfitrahatyqah, 2018-05-07, 23:07, mampus lah esok pagi mesti sakit perut,993522787829497856, , , , , 
@fadhilahyaziz_, 2018-05-07, 23:06, Aduhaiiii sakit perut pulak malam malam buta macam ni duhduh seram dodol nak ke tandass HAHAHAHAHA,993522563488743425, , , , , 
@nasrizal_fadhli, 2018-05-07, 23:03, Aku dah sakit perut nih ,993521832031543298, , , , , 
@rkivegirl, 2018-05-07, 23:03, Apalagi ngalamin sendiri yaa beneran merinding campur aduk perasaan mules bahagia,993521744072790016, , , , , 
