username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude
@dinkes_makassar, 2018-02-08, 05:55, Puskesmas Jongaya melaksanakan penyuluhan penanggulangan diare pada balita kepada masyarakat di rumah warga RW 1 kelurahan Jongaya kota Makassar. #pemerintahkotamakassar #dinkeskotamakassar #promosikesehatanmksr #pkmjongaya,961372822026121216, , , , , 
@Liarahmadia, 2018-02-08, 05:49, Kebangun dari jam empat. Mual dan sakit perut. Mau di meremin lagi ga bisa. Nunggu adzan  ceplok telor. Minum obat  makan. Akhirnya  ngantuk juga. Alhamdulillah bs masuk nasi juga. Jangan mual lagi  ku lelah,961371410001158144, , , , , 
@paveitria, 2018-02-08, 05:49, MAU NANGIS SAKIT PERUT GUE KETAWA,961371309203644416, , , , , 
@StefanSyafiq, 2018-02-08, 05:46, Weh. Appendiks datang lagi ni. Aku da sakit perut je dari malam tadi duh.,961370648244240384, , , , , 
@hazirahhhhhhhh, 2018-02-08, 05:40, Sakit perut zzzzzz ,961369027854544898, , , , , 
@Mijameed, 2018-02-08, 05:38, Pagi pagi mcm tok juak nak sakit perut,961368563876446208, , , , , 
@capricornsrl, 2018-02-08, 05:33, Makan makanan kotor bikin diare? Tapi saya belum pernah dengar ada lalat yang mencret.,961367439932977152, , , , , 
@rizamsyafiq, 2018-02-08, 05:30, Bukan hanya bikin mules... bikin mencret... pertanyannya apa jawabannya apa... kwkw,961366495140880384, , , , , 
@_pelangsingaman, 2018-02-08, 05:29, Saat diare  hindari mengonsumsi makanan berserat seperti gandum atau buah-buahan. #sehat,961366406070616064, , , , , 
@Ashazacc, 2018-02-08, 05:26, Diaaa punya sakit perut sampai kepala pon sakit aihh,961365621148606464, , , , , 
@jee_666, 2018-02-08, 05:24, Satibra-tibrana sare  ku mules hayang modol mah hudang langsung tibabaradug lumpat ka cai,961364963913752577, , , , , 
@nhcp_tiens_, 2018-02-08, 05:20, Kandungan astringents buah jambu biji merah dapat melindungi perut dari diare.,961363965103169538, , , , , 
@potongkelape, 2018-02-08, 05:17, Bangun pepagi tak sah kalau tak sakit perut & tapien. ,961363300813451264, , , , , 
@GabyKalalo, 2018-02-08, 05:14, Yang bisa bangunin Gaby di pagi hari:  1. Alarm hp yang nyemplung ke kolong kasur 2. Suara emak 3. Mules,961362659042930688, , , , , 
@islavusomuch, 2018-02-08, 05:13, aah enak tp bikin mules :(,961362407871229953, , , , , 
@indahpertiwwi, 2018-02-08, 05:00, sakit perut..hufff,961359057670975489, , , , , 
@wibowothepakbow, 2018-02-08, 04:57, aku kangen kamu :( — Aku mules :( ,961358257305636864, , , , , 
@Reza_Prasetiya, 2018-02-08, 04:54," Seminggu kemarin adik kena campak  terus tiap hari gue ledekin ""pergi kamu pembawa penyakit!"". Sekarang gue kena diare.. :(",961357624716402688, , , , , 
@OnlineShopTiens, 2018-02-08, 04:47, Batang buah Nona mengandung Senyawa asetogenin sehingga bisa untuk mengobati diare atau disentri,961355838966218752, , , , , 
@Nyonyamy, 2018-02-08, 04:47, Dh confius dengan sakit perut,961355657592037377, , , , , 
@C_Diastiara_T, 2018-02-08, 04:44, Udah 99 hari kebangun dengan perut mules  grrrrrrrrh!!!!,961355056913068033, , , , , 
@_Teh_Pelangsing, 2018-02-08, 04:30, Anak2 di bawah 5 th rawan diare. Makanya kenapa cuci tangan itu penting & air bersih itu berharga,961351446640787457, , , , , 
@pizhuxuan, 2018-02-08, 04:25, Emang gue juga mules baca ketikan krh.,961350251561955328, , , , , 
@DebaraDM, 2018-02-08, 04:22, Jam tidur hari ini kacau; gara-gara sakit perut:(,961349532758949889, , , , , 
@Cepat_Peninggi, 2018-02-08, 04:20, Pisang direkomendasikan untuk pasien sakit perut dan cholik karena bermafaat untuk menetralkan keasaman lambung.,961348866141335552, , , , , 
@obatdietbagus, 2018-02-08, 04:07, Konsumsi Suplemen (Zink) Mempunyai Dampak Positif Terhadap Peningkatan Sistem Imun Anak Saat Menderita Diare.,961345656785854464, , , , , 
@mRn4HddN, 2018-02-08, 03:52, Aku ramal kamu akan pegang perut kamu  karena kamu habis kebanyakan makan sambal jadinya mules,961341820004311040, , , , , 
@JAEWONxKI, 2018-02-08, 03:48, sakit perut di jam yang tidak tepat,961340950202130432, , , , , 
@_lilpuff, 2018-02-08, 03:43, Terjaga sbb sakit perut ni mmg tak chill langsung lahhhh.,961339635958874112, , , , , 
@aciel, 2018-02-08, 03:40, Tebangun karena perut mules.,961339000056266753, , , , , 
@Ncanisaa_, 2018-02-08, 03:38, Allah itu baik banget ya.. Udah niat mau puasa tapi males bangun gaada lauk juga. Jadi gapasang alarm.  Jam 3 kebangun gara2 sakit perut.  Kan.....,961338494747488256, , , , , 
@nedzierra, 2018-02-08, 03:35, Sakit perut + sakit kaki + sakit tangan + sakit satu badan dan tak boleh nak tidur tapi aku nak tidur,961337743761539072, , , , , 
@_solusilangsing, 2018-02-08, 03:30, Pisang direkomendasikan untuk pasien sakit perut dan cholik karena bermafaat untuk menetralkan keasaman lambung.,961336339953143809, , , , , 
@ProfessorHerbal, 2018-02-08, 03:14, Kurma mengandung kalium yang bermanfaat untuk menyembuhkan diare,961332397202534400, , , , , 
@MaskerJerawat08, 2018-02-08, 03:14, Kandungan astringents buah jambu biji merah dapat melindungi perut dari diare.,961332243389034496, , , , , 
@Alfianrendra, 2018-02-08, 03:12, Badan sakit semua + diare ,961331897384095744, , , , , 
@mr_tdf, 2018-02-08, 03:11, terjaga sebab sakit perut tetiba,961331727586045952, , , , , 
@KecebongGembul, 2018-02-08, 03:02, @univ_indonesia apa Universitas Indomart ?? Wakakkaka ... mendadak mules,961329364309716992, , , , , 
@KORANBASI, 2018-02-08, 02:53, tidak kuat menahan rasa mules di angkutan umum  wanita hamil ini berhenti di toilet umum.,961327145237626880, , , , , 
@_ainaazmi, 2018-02-08, 02:52, Boleh pulak bangun sebab sakit perut. Arrrgggghhh,961326822209146880, , , , , 
@wwhandsomevctim, 2018-02-08, 02:47, Sakit perut tengah malam #iHeartAwards #BestFanArmy #BTSARMY,961325536889815040, , , , , 
@Pemutih_Wajah_, 2018-02-08, 02:30, Konsumsi Suplemen (Zink) Mempunyai Dampak Positif Terhadap Peningkatan Sistem Imun Anak Saat Menderita Diare.,961321321513693184, , , , , 
@nurulshanty, 2018-02-08, 02:30, Kamu diare berbulan-bulan?,961321263254798336, , , , , 
@baong_dm, 2018-02-08, 02:28, aku pergi cuma kebelet  mules parah,961320673602781185, , , , , 
@radiityadika_, 2018-02-08, 02:25," Seminggu kemarin adik kena campak  terus tiap hari gue ledekin ""pergi kamu pembawa penyakit!"". Sekarang gue kena diare.. :(",961319946629218304, , , , , 
@hyocexs, 2018-02-08, 02:19, Napa dah mules gini bkin mata on mulu-_-,961318469374328833, , , , , 
@radenano, 2018-02-08, 02:11, Ini jawabannya... Bikin mules perut... Prestasi ? ,961316439180197888, , , , , 
@njbhnsr, 2018-02-08, 02:11, sakit perut ni mesti kes makan maggi telur 2biji ,961316403855859712, , , , , 
@yrcrxsh, 2018-02-08, 02:09, Pengen berak tapi gak ada tai ya? Mules banget gak? Itu ciri-ciri lu mau lahiran kayanya  Jim,961315955316998145, , , , , 
@_thezeek, 2018-02-08, 02:06, susu farm fresh sebotol. skrg sakit perut ,961315346777976832, , , , , 
@peninggibdnoke, 2018-02-08, 02:06, Konsumsi Suplemen (Zink) Mempunyai Dampak Positif Terhadap Peningkatan Sistem Imun Anak Saat Menderita Diare.,961315268357120000, , , , , 
@AldIlyas, 2018-02-08, 02:06, Iyee ok  w sakit perut ketawa terus. Siapa tau mau ikut ketawa okre sabi. ,961315250715836416, , , , , 
@iniririn, 2018-02-08, 02:03, walau g terbilang happy-end  ni cerita cukup bikin gua penasaran & termules-mules untuk d baca sampe akhir...,961314472630484992, , , , , 
@hmzhhhhh, 2018-02-08, 02:01, Aku sakit perut ni,961313937516974080, , , , , 
@recmeo, 2018-02-08, 02:01, subuh2 mules,961313923050889216, , , , , 
@FriskaaaAndek, 2018-02-08, 02:00, Tersedu sedu sampai sakit perut lapar ,961313685208641536, , , , , 
@DokterNews, 2018-02-08, 01:55, Diare? Obati Dengan Ini →  Diare adalah meningkatnya frekuensi buang air besar lebih dari 3 kali sehari  dengan konsistensi BAB yang cair atau lebih encer... ,961312372861390848, , , , , 
@AmiraAin, 2018-02-08, 01:51, Yes mmg best sakit perut kul 3 pagi ,961311390622302208, , , , , 
@neffarhana, 2018-02-08, 01:46, Sakit perut tengah malam ni tak cool ye perut tak cool langsung,961310181085741057, , , , , 
@mikailalrabbdia, 2018-02-08, 01:43, Koyok kantin madrasah iki  seng gak mbayar wetenge mules,961309418687053825, , , , , 
@alifahsaiful, 2018-02-08, 01:43, Kenapa tak boleh tido ni?kenapa sakit perut nii,961309354228989952, , , , , 
@Herbal_Tiens_, 2018-02-08, 01:30, Konsumsi Suplemen (Zink) Mempunyai Dampak Positif Terhadap Peningkatan Sistem Imun Anak Saat Menderita Diare.,961306179665199107, , , , , 
@carabadantinggi, 2018-02-08, 01:29, Manfaat buah sirsak untuk kesehatan sudah dipercaya dapat mengobati ambeien dan juga diare pada bayi.,961306007686098944, , , , , 
@mhdhkliskdr, 2018-02-08, 01:23, sakit perut semcm terus tersadar sia,961304398549757952, , , , , 
@pusingTA, 2018-02-08, 01:15,  lg diare nder bolak balik wc mulu,961302341000380416, , , , , 
@jevondndyksa, 2018-02-08, 01:07, males bat jam segini mules,961300341085028352, , , , , 
@kazukeizu, 2018-02-08, 01:05, pemaksaan berujung tragis XD sakit perut w karena ketawa njir RT,961299964046397440, , , , , 
@junhoebliss, 2018-02-08, 01:05, Aku mules tapi aku males jongkok gimana dong,961299878058971136, , , , , 
@27geminigirl, 2018-02-08, 01:04, masa mules gue sampe ke ginjal deh grgr seblak :(,961299732701179904, , , , , 
@ONLYRPE, 2018-02-08, 01:03, #tlrp obat sakit perut mules mules yg manjur apa dah ?,961299449954762752, , , , , 
@__naziratyraa, 2018-02-08, 01:02, Sejuk tetiba pulak kenapa plus sakit perut time macam ni.ermmm tutup kipas kang nyamuk kenduri pulak,961299135985942528, , , , , 
@SaidMasud4, 2018-02-08, 00:55, Buku Wkwkwk  sakit perut bacanya .,961297305990131712, , , , , 
@lladrisa97, 2018-02-08, 00:51, Kebangun grgr mules,961296256352923648, , , , , 
@feeha2704, 2018-02-08, 00:50, How can u know someone tu ikhlas ke tak dengan u? Egh sakit perut aku pikir k lah bai,961296047967318017, 7b02fbddf4d9f2c6, Bandar Kuala Lumpur, Bandar Kuala Lumpur Wilayah Persekutuan Kuala Lumpur, 101.70353513023889, 3.1485306499999997
@Amartarmidzy, 2018-02-08, 00:48, Janganlah sakit perut malam2 gini tak lawak eyy,961295512790904832, , , , , 
@_Peninggi_Badan, 2018-02-08, 00:46, Kapan Terakhir Anda Makan Brokoli. #Brokoli Sehat Loh. Bisa Melawan #Kanker #Payudara Dan Mengobati Perut Mules.,961295103124910080, , , , , 
@caramelgurls, 2018-02-08, 00:44, Yaampun beneran salah makan ini sampe sakit perut gini aduhh [],961294678288035841, , , , , 
@akiriman_, 2018-02-08, 00:44, Sakit perut aku baca komen kat video tetek londeh tu hhahahahhahahahahhahahahha ,961294634394660864, , , , , 
@cuteprincexoxo, 2018-02-08, 00:44, Ternyata lagi musim ya sakit perut. Wkwkwk petsembuh ya,961294516203397120, , , , , 
@nrfrshainaa, 2018-02-08, 00:36, Sakit perut sampai takleh tidur aduh ,961292629416669185, , , , , 
@nyonyapipit, 2018-02-08, 00:33, mau bangun lemes ga bangun mules - pipit 2018 -,961291807509237761, , , , , 
@qissium, 2018-02-08, 00:33, OKAY PATUT LAH ASYIK SAKIT PERUT JE. AJSHSHJSSJ 4 HARI BERTURUT-TURUT AKU PENAT LAAAAAAA,961291777327050757, , , , , 
@syahirmahadi, 2018-02-08, 00:33, Entah la tak tau. Sakit perut kot,961291743764258816, , , , , 
@DhiyaNia, 2018-02-08, 00:26, Sakit perut smpai tetido...bila bangun ingatkan dah elok.. Eh  dia sambung lagi.. Wth! ,961290185341153280, , , , , 
@Iemonadesu, 2018-02-08, 00:26, Untung lagi mules,961290082920509440, , , , , 
@roses_rae_rosie, 2018-02-08, 00:20, mules  mules aja gak usah lapor.,961288627140505600, , , , , 
@ahmdsyazie, 2018-02-08, 00:18, omg  terjaga sbb sakit perut  sekarang mata x rasa nak pejam pun.,961287980223668224, , , , , 
@seyulgi, 2018-02-08, 00:16, BANGUN-MULES!,961287609342312448, , , , , 
@yeshuyua, 2018-02-08, 00:13, oh yaa?? waah gampang bgt eonni kalo pake baju gak ketutup perut lama2 bisa mules/? ,961286826093789184, , , , , 
@JEknap1906, 2018-02-08, 00:12, Rasa malas bangun pagi selalu bisa dikalahkan oleh rasa mules..,961286657210163201, , , , , 
@choiysoobin, 2018-02-08, 00:12, Haha unnie mah lucu  Aku mah kalo pengen mules tuh tinggal usap usap aja perutnya ,961286493972045825, , , , , 
@yeshuyua, 2018-02-08, 00:11, orang beda beda lagu buat mulesnya. coba puter lagu di hp shuffle gtu. mana tau ketemu lagu yg bikin mules/? atau baca crita gtu mgkn membantu,961286291135504384, , , , , 
@sara_mrsfbm, 2018-02-08, 00:10, alaaaa sakit perot pulak...hurmm knape knape knape saluuu sgt sakit perut niii...,961286006921035777, , , , , 
@yeshuyua, 2018-02-08, 00:09, ada bbrp lagu yang eonni gatau liriknya tapi eonni punya. itu bisa mancing/? ada satu lagu ampuh bgt sih judulnya wind (lagu endingnya naruto) setelah dgr itu eonni lgsg mules wkwkwkwk,961285859688423424, , , , , 
@peoniwx, 2018-02-08, 00:09, sakit perut ,961285705279262720, , , , , 
@yeshuyua, 2018-02-08, 00:07, oooh. tunggu sampe mau keluar baru lari ke toilet  biasa eonni pake lagu yg bikin sakit perut/? tp g dipikirin sakit perutnya. ntar bisa makin sakit smpe mau keluar,961285303536201728, , , , , 
@lalisyamanoban, 2018-02-08, 00:06, Nanti sakit perut baru tau rasaa ' ^ ' )/,961284962203746304, , , , , 
@AnggunMohamad, 2018-02-08, 00:05, hahahahahahaaa.. aduyaiiiii sakit perut gelak ,961284798852378624, , , , , 
@choiysoobin, 2018-02-08, 00:00, Maksudnya belum mau  mules iya tapi belum mau keluar gitu unnie ,961283636208087041, , , , , 
@fdzlenuar, 2018-02-07, 23:59, Sakit perut tak bermakna nak berak   Begitu juga dengan....,961283274562707456, , , , , 
@Donghae1_SJ, 2018-02-07, 23:49, Klo pagii makan eskrim ntar sakit perut,961280867153793025, , , , , 
@devanisher, 2018-02-07, 23:47, Nah luuhh....Somad kudunya bersyukur diusir duluan  daripade telanjur dikandangin  bisa diare makan dalem bui!,961280375749095426, , , , , 
@FriciliaO, 2018-02-07, 23:45, paling jengkel klo lagi mangantuk patah baru perut mules gara2 peemes...  Sampe nungging2 juga tra ada hasil... ,961279830758064129, , , , , 
@KripsiAlfian, 2018-02-07, 23:40, Satibra-tibrana sare  ku mules hayang modol mah hudang langsung tibabaradug lumpat ka cai,961278429961138176, , , , , 
@yelleun, 2018-02-07, 23:39, Wehhh aku xleh ah  duk ulang byk kali sakit perut aku gelak aksjalajs,961278246938537984, , , , , 
@MuhammadRafi_48, 2018-02-07, 23:38, Mungkin juga kalo perut rasanye mules Bikin badan kite pade jadi lemes Mendingan cepetan ke WC daripada cepirit  celananye lengket.. Cepirett..Cepirit..,961277956122267648, , , , , 
@exojjongln, 2018-02-07, 23:38, mules gua baca nya xen. tidur lu jg xen,961277923201236993, , , , , 
@bbychim95_, 2018-02-07, 23:33, Yauda buru sampe sakit perut,961276802667659264, , , , , 
@Roevolusi, 2018-02-07, 23:33,  sakit perut gw... ini yg gambar kreatif bgt..  ,961276735495942144, , , , , 
@Nurefiyah, 2018-02-07, 23:29, sakit perut gw nntn sambil ketawa dr awal ampe akhir ,961275726795124740, , , , , 
@ssssong6823, 2018-02-07, 23:28, Pada mules duluan liat typing q.  O iy ok.  Gataw aja kalean.,961275497526149120, , , , , 
@ahmadharis1435, 2018-02-07, 23:28, Mat Lutfi dah kelakar..pakcik ni lagi kelakar..adoi sakit perut aku.. ML pun ade  ,961275370312888320, , , , , 
@mirjat12, 2018-02-07, 23:20, Sakit perut?ttiba,961273589591715845, , , , , 
@obatpeninggi168, 2018-02-07, 23:20, Pisang direkomendasikan untuk pasien sakit perut dan cholik karena bermafaat untuk menetralkan keasaman lambung.,961273363556581376, , , , , 
@IrKhadri, 2018-02-07, 23:18, Adik aku makan cekodok basi tanpa sedar   mampuih la sakit perut esok .,961272849439670272, , , , , 
@Denni_1242, 2018-02-07, 23:17, ajjiiibbbb...sound drumsnya. jadi mules gue....https://youtu.be/CxhAptpgcrI ,961272806364258304, , , , , 
@sakinahrahman, 2018-02-07, 23:14, It's okay  kene hadap sakit perut dulu,961271844476104704, , , , , 
@awqawen, 2018-02-07, 23:13, Mules lagi. Mager bet ke kamar mandi,961271628419055616, , , , , 
@hazwanie_97, 2018-02-07, 23:12, ngantok tapi sakit perut lerrr pulekkk,961271546349215744, , , , , 
@rstflvea, 2018-02-07, 23:09, Gw nonton h&l dtc yakali gw ga ngerti sebiji pun mereka ngomong apa tapi sakit perut ngakak sampe mau lahiran huahahah suara kenjiro udah jelas penyebabnya itu suara berasal dr seonggok makhluk ciptaan tuhan apa kaleng sarden diisi kerikil tiga biji terus digoncang2in sih,961270807107313664, , , , , 
@Missveebbw, 2018-02-07, 23:08, Teleeeeeeee   UDAHAN AH SAKIT PERUT AKU!!!,961270545265250304, , , , , 
@SyazaTajul, 2018-02-07, 23:08, Aku sakit perut makan kari hari ni sbb guna rempah lain bukan babas punya. Mak gelak kekek je kat aku. Sedih betul rasa. Dahlah perut asyik memulas kena gelak lagi dgn mak. Tsk tsk tsk ,961270518715359232, , , , , 
@si_endra, 2018-02-07, 23:07, Ha sakit perut sar wkwkwk,961270260501368832, , , , , 
@AinieZzii, 2018-02-07, 23:06, Sakit perut plus muntah-muntah.,961269954971488256, , , , , 
@_jidah, 2018-02-07, 23:05, tomyam :'))))))) sakit perut guwe,961269603602059264, , , , , 
@ImKemalala_, 2018-02-07, 23:03, Sakit perut ada lapar pon ada kcau gak ,961269119944335360, , , , , 
@realbcauty, 2018-02-07, 23:01," Sakit perut di malem hari itu.....  ...  Gk enak blasss :"""""""")",961268687859728384, , , , , 
@dissydc, 2018-02-07, 22:55, Gatau.. mungkin batinku ngga kuat yah liat Dilan-Milea akhirnya berwujud gitu  jadi diare. Jangan ditanya hubungannya apa. :'),961267260936433664, , , , , 
@jualpeninggi01, 2018-02-07, 22:54, Terlalu Banyak Makan pedas mengakibatkan penyakit Gastritis atau maag akut Gejala gastritis yaitu seperti muntah mual-mual diare,961267019747176449, , , , , 
@_jidah, 2018-02-07, 22:54, aku yang masak pedas pedas pastu aku yang sakit perut oooooOKKKKK,961266929708122112, , , , , 
@innocentxnoble, 2018-02-07, 22:53, Sakit perut.,961266685092143104, , , , , 
@arissa_smurfy, 2018-02-07, 22:52, Manja betul la dia ni. Terbangun dari tidur sebab sakit perut pun call. Nasib sayang.. hehe ,961266300348592133, 837d2647aa007378, Semabok, Semabok Melaka, 102.27994508025384, 2.2020091500000003
@adjieputhra, 2018-02-07, 22:50, Buat sariawan ama sakit gigi y? Ada lg jamu kupu2 sebutannya tay pin san buat sakit perut.,961266016251604993, , , , , 
@fila_imani, 2018-02-07, 22:49, Ubat sakit perut bau minyak tanah.,961265695479676929, , , , , 
@MeigiiAbinery, 2018-02-07, 22:44, Sakit perut malam2 krna makan indomie yg udh mau exp kali ya ,961264472374460416, , , , , 
@dissydc, 2018-02-07, 22:44, Tadi abis nonton Dilan (akhirnya!)  dan malem ini aku bolak-balik ke toilet mulu. Apakah efek samping dari kegemasannya Iqbaal tuh emang bikin diare gini  ya? ,961264383379714048, , , , , 
@Alkhani_, 2018-02-07, 22:42, Aku tengah sakit perut ni  mana ada masa nak melawak,961263996899770369, , , , , 
@arienshahril, 2018-02-07, 22:41, Sakit perut ni aku rasa kes makan kek tadi la ni ,961263780914085888, 3e7606c6fcc0b454, Sanglang, Sanglang Kedah, 100.23426193629513, 6.29036325
@SyazaTajul, 2018-02-07, 22:40, Kali ke berapa aku nak kena berak ni sakit perut terukkkk ,961263424385662981, , , , , 
@YERITWD, 2018-02-07, 22:39, Iya bikin sakit perut >< dia tipikal anak kecil yg nyenengin siii uh gemesh,961263178725310464, , , , , 
@Tweetnyabanyak, 2018-02-07, 22:38, Ulangan mendadak sering membuat siswa mendadak mules.,961263024366604288, , , , , 
@soojngee, 2018-02-07, 22:38, Sakit perut. Obatnya apa?,961262975490273281, , , , , 
@pengendebut, 2018-02-07, 22:38, aa bapak sukanya kopi susu abc a' minun kopi mahal takut mules :( .g,961262862655094789, , , , , 
@yolyola_, 2018-02-07, 22:38, Hadohh sakit perut zekaliiiiii,961262831747317760, , , , , 
@AsyrafFakhrie, 2018-02-07, 22:37, Hahaha mana ada  aku ckp pernah makan ubat jee kan. Air masak kurang sebab tu sakit perut jee. Dah berubah jadi org sihat belom ?,961262640487063552, , , , , 
@nukmeen94, 2018-02-07, 22:37, Aikk...tu..sakit perut tu  ngantuk tu... mnggnggu prestasi kn..be strong r..huhu,961262609847664640, , , , , 
@pratamasatya02, 2018-02-07, 22:35, Gara gara ada tsamara pengen mutah pak eneg politisi PSI bikin mules engga mau makan,961262161090699264, , , , , 
@yanu27, 2018-02-07, 22:35, Mules tiap jam segini,961262144468566016, , , , , 
@si_endra, 2018-02-07, 22:34, Bikin sakit perut malahan,961261867443220480, c1ed59e165fb9a34, Mertoyudan, Mertoyudan Indonesia, 110.20243396707372, -7.5448305
@Chsoobinh, 2018-02-07, 22:34, Diare lagi. Terserah deh cape saya,961261812929912832, , , , , 
@MantouResto, 2018-02-07, 22:33, Kelemahan limpa & #Lambung bs menyebabkan nafsu makan yg buruk pd pasien dgn #sakit yng lama  #kurus  #diare  #lemas & #pucat,961261741010075649, , , , , 
@nadmiralita, 2018-02-07, 22:28, Tadi pagi alarm matik   bangun kesiangan  ketar ketir  baju belum kering  keluar rumah macet  sampe dijalan mules parah  berak dulu di Mcd  mau keluar beli dulu kopi Mcd  cocok cuaca lg hujan  yaudah gitu aja.,961260407615705088, , , , , 
@MonotonousAimi, 2018-02-07, 22:27, Sit ups baru buat 8 kali dah sakit perut macam ni....kauuu rasaaaaa,961260036688199680, , , , , 
@shtahrsly, 2018-02-07, 22:25, sakit gigi + sakit perut . boek ah,961259614607065089, , , , , 
@zzzemir4, 2018-02-07, 22:24, uyo sangat tak kelakar sakit perut time ni ye wahai perut,961259300965371904, , , , , 
@hans_omans, 2018-02-07, 22:20, Yes it is. Nak jatuh hukum negligence kena cukup 3 syarat sis. 1) Duty of care (Donoghue's case) 2) Breach of duty  3)Damage  Dia sakit perut tak minum tu? ,961258411932315648, , , , , 
@admemerang, 2018-02-07, 22:20, Okay dah start sakit perut . Maybe boleh tarik balik kot tweet pasal ikan keli cili api tu,961258299067793409, , , , , 
@rum4hherbal, 2018-02-07, 22:19, Buah rambutan bermanfaat untuk mengencangkan otot  obat sakit perut  dan obat cacingan #HidupSehat,961258158009143296, , , , , 
@mono13th, 2018-02-07, 22:19, Saking jarangnya jajan pinggiran  giliran jajan pasti radang/diare ..,961258073124847616, , , , , 
@jessicaaamanu, 2018-02-07, 22:18, Sakit perut krn mau pms itu yaallah,961257908926230528, , , , , 
@iannawada, 2018-02-07, 22:17, Tapi memang ada orang yang kalau dia stress  dia akan sakit perut+muntah2... (Bdk satu kos mcm ni) lagi2 bila byk gila assignment nak kene settle. Smpai xtau macm mana nk tolong ,961257624917258240, , , , , 
@arepkasim, 2018-02-07, 22:15, pejah aku sakit perut what should i do,961256998078578688, , , , , 
@erinajulia, 2018-02-07, 22:14, Bentar aku mules :(,961256950850711553, , , , , 
@MarcoZaai, 2018-02-07, 22:11, Sebab kau la aku kena marah duduk dalam tandas berejam! Nasib la aku ni degil power menjawab. Dah tu Terpaksa buat muka sakit perut. Kena makan ubat sakit perut lagi ,961256006847053824, , , , , 
@hyocexs, 2018-02-07, 22:09, udah tdi minum susu tpi mules,961255723173756928, , , , , 
@Anthera_, 2018-02-07, 22:09, Aku sakit perut,961255652910800897, , , , , 
@NURULN4t4SH4, 2018-02-07, 22:09, WEH SUMPAH PART NI AKU GELAK SAMPAI SAKIT PERUT WEH LMAO ,961255650754945024, , , , , 
@naddongie, 2018-02-07, 22:09, 888. Dear Jane  please be happy always. Remember you are loved and deserve to be happy too. Baik boleh tapi jangan mau dibegoin ya? Jangan suka insecure sendirian!!! Please call me asap kalau lagi butuh distraction. Jangan keseringan makan seblak nanti sakit perut.,961255574728884224, , , , , 
