username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude
@apanggraeni_, 2018-08-08, 06:23, perut mules bgt gegara mukbang samyang kmrn hadeuh,1026972213331648514, , , , , 
@tagimee, 2018-08-08, 06:23, Ketidakasyikan pagi ini disponsori oleh sakit perut gegara cilor dan suara yg mulai bindeng.,1026972098109947904, , , , , 
@atbaic, 2018-08-08, 06:22, Gini saya mau lapor. @TRUTHDAREx  Saya punya masalah disini  sebenernya dibilang rumit juga ngga  masalah saya pagi ini... saya mules tapi udah diluar.,1026971952110399488, , , , , 
@simplicitylala, 2018-08-08, 06:20, Pagi mendung diiringi sakit perut plus pengen cuti plus pengen starbucks panas,1026971339855355905, , , , , 
@ItsFaaish, 2018-08-08, 06:18, Sakit perut pagi pagi ni cari gaduh jugak.,1026970989496684544, , , , , 
@papiidaman, 2018-08-08, 06:18, Lagi mules baca tweet ini aduuuhh mau ketawa tp saket peroott,1026970909335117824, , , , , 
@dianaa___97, 2018-08-08, 06:18, Pagi pagi lagi mesti sakit perut aih,1026970829588840449, , , , , 
@noviyantiopiii, 2018-08-08, 06:17, Ketika udah membuang kemudian masih mules lagi itu..... rrrrrrr,1026970669395787776, , , , , 
@haizarlim, 2018-08-08, 06:11, Sorry doh kim ajak balik awal  sbb sakit perut,1026969092341686274, , , , , 
@nrafqhrozy, 2018-08-08, 06:10, agh pagi2 je mesti sakit perut,1026968912859082752, , , , , 
@putrinabilaps, 2018-08-08, 06:10, sakit perut yg berkepanjangan gara gara rujack,1026968773520048128, , , , , 
@nikennxx, 2018-08-08, 06:08, Sakit perut anjir,1026968297147785216, , , , , 
@dawnaalicia, 2018-08-08, 06:07, kenapa tiap pagi kaki bagian jari dingin bet y kan jadi mules aq,1026968174837682176, , , , , 
@perkmz, 2018-08-08, 06:05, ntah kenapa  mengapa  bagaimana sakit perut tetiba ni. damn!,1026967521868447745, , , , , 
@wavesaddctd, 2018-08-08, 06:01, UDAH MAU BERANGKAT TAPI GA MULES MULES TAR GILIRAN DISEKOLAH AJA MULES,1026966674136657921, , , , , 
@luqmanulhaqim_, 2018-08-08, 06:01, ini sebelum aku makan nasi goreng lepas tu sakit perut semalam ,1026966601952714752, , , , , 
@yasminazhann, 2018-08-08, 05:56, anjay  sakit perut je kerja,1026965311411474432, , , , , 
@kecebong_17, 2018-08-08, 05:55, Ulangan mendadak sering membuat siswa mendadak mules.,1026964960235028480, , , , , 
@Apriyanni_PA, 2018-08-08, 05:52, Butuh atu yang suka ngoceh gajelas gegara w sakit perut  trus dipaksa minum obat dan ga diizinin kuliah hahaaa,1026964285480550400, , , , , 
@azhar_zulhadi, 2018-08-08, 05:52, Sakit perut itu bukan satu jenaka so mmg tak lawak haha,1026964283496706048, , , , , 
@lulukfauziah_, 2018-08-08, 05:49, bangun tidur mules banget karena dinginnya sampe tembus selimut :((,1026963557479407616, 945c3fef1c4a8029, Cepogo, Cepogo Indonesia, 110.52291450792339, -7.505131
@Apriyanni_PA, 2018-08-08, 05:48, Ketika sakit perut melanda,1026963275680870400, , , , , 
@citotm, 2018-08-08, 05:44, Ini aing bawa apa aja anyenk? Diapet 5 box? Tolak angin 5 box?:((((,1026962360676700160, , , , , 
@voustals, 2018-08-08, 05:43, Mager bang  takut mules,1026961979624148992, , , , , 
@heojiwuont, 2018-08-08, 05:28, Pagi pagi udh samyang aja ndyy ;( sakit perut kamuuu,1026958228037353472, , , , , 
@dinaseptiani_, 2018-08-08, 05:28, Masuk pagi udah bangunnya telat semu serba buru buru eh sempetnya perut mules pen boker dan gak bisa ditolak huhu,1026958227961831424, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia, 116.13535649815245, 0.09857749999999998
@rahillamohari, 2018-08-08, 05:19, 3hari dah ni puasa ais. Sakit perut punye pasal. Ingatkan angin  rupenye gastrik. Haih dah tua2 ni baru merasa gastrik. Bukan tak makan okay tp lambat makan.,1026956002350915584, , , , , 
@pice_, 2018-08-08, 05:14, BBD.  Bangun-Bangun Diare.  :'(,1026954847650635776, , , , , 
@JMangimbulude, 2018-08-08, 05:12, Oke ternyta ini mules.  Gak enak. Perjalanan masih jauh,1026954353955893248, , , , , 
@Mcnsterkisses, 2018-08-08, 05:11, mampus w diare apa y ,1026953996206989313, , , , , 
@JMangimbulude, 2018-08-08, 05:10, Pagi   ini perut keram   gejala haid   tpi ditunggu tunggu tamunya gak daten  mules juga bukan. Padahal lagi diluar kota.  Gimana dong?,1026953657353306112, , , , , 
@Tifaniyl, 2018-08-08, 05:09, Allah emg suka tau yg terbaik buat hambaNya  kyk dibikin mules tiap jam 5 ntah msh tdr atau ga  biar ada alasn bgn dan sholat subuh wkw,1026953543511502849, , , , , 
@ini_aco, 2018-08-08, 05:06, Ulangan mendadak sering membuat siswa mendadak mules.,1026952805955686401, , , , , 
@sabeeerrrr, 2018-08-08, 05:00, pagipagi dah mules gegara tadi malem makan tahu cabe level 1~,1026951170080661504, , , , , 
@defff_ssso, 2018-08-08, 04:47, Moi morning crisis : udah mules bgt pen pup eh pas pup yg keluar sedikit.,1026947924234665984, , , , , 
@MiikoChanFans, 2018-08-08, 04:43," ""Kalau lagi haid  kadang-kadang sakit perut. Jadi agak lega kalau minum yang hangat-hangat."" –Yukko",1026946849054158849, , , , , 
@Hendrikhae, 2018-08-08, 04:34, Mungkin popok baru merangsang mules pup  jadi bikin langsung kebelet pup sesaat setelah ganti popok baru -___-,1026944740321677312, , , , , 
@pendekar__10, 2018-08-08, 04:02, Aku harap sakit perut ni aku sorg je kena,1026936564717301760, , , , , 
@azlinshahiraa, 2018-08-08, 03:40, awat sakit perut pulakdah,1026931013308506112, , , , , 
@Desaraah, 2018-08-08, 03:36, Moal moal deui bangun tidur makan seblak. Mules na jam sakie ampun duhh,1026930199219253248, , , , , 
@pootatochi, 2018-08-08, 03:34, Omg pantes. Gue diare akut keknyaaa,1026929579032604672, , , , , 
@noviatriwww, 2018-08-08, 03:30, Ngeliat org kontraksi ikut mules jga + gabisa tdr ,1026928512395927552, , , , , 
@macrjacobs, 2018-08-08, 03:26, Padahal udah berkali2 mules gara2 mcspicy tp tetep aja beli itu terus hadeh dasar menungso,1026927485546426368, , , , , 
@grangeryz, 2018-08-08, 03:13, Ga pernah jajan jajanan kantin lagi  sekalinya jajan lagi perutnya ga cocok langsung diare ,1026924365055590400, , , , , 
@grangeryz, 2018-08-08, 03:12, Lagi nikmatnya tidur  eh sakit perut datang. Dan akhirnya diare menyerang... Gabisa tidur lagi ,1026924163632529408, , , , , 
@pojokMoveON, 2018-08-08, 03:07, Tiba-tiba sakit perut abis ngestalk TL mantan :'( #PojokMoveOn,1026922860210606080, , , , , 
@TrahButhex, 2018-08-08, 03:04, Makanya dia cuma dukung.. Jd jkt mau baik atau ancur suka2 dong wong cuma dukung....  Saya sampai mules bacanya..,1026922052563820544, , , , , 
@TrahButhex, 2018-08-08, 03:01, Mules bang bacanya.. ,1026921350454161408, , , , , 
@HazimHaikal8, 2018-08-08, 02:59, 3:45 AM. terjaga dan sakit perut !!! ,1026920810915672064, , , , , 
@EjaBidin, 2018-08-08, 02:51, Tak cool nya terjaga pkul 3.50 pagi ni sbb sakit perut wehh esok2 jela sakit perut ni ,1026918662505021440, , , , , 
@udaretomeha, 2018-08-08, 02:45, Apa coba hal yang bisa bikin melek selain ngopi?  SAKIT PERUT. For sure.,1026917178296033280, , , , , 
@TrahButhex, 2018-08-08, 02:42, Setiap x pemprov dki jkt mempunyai hajat koq gak ada yg bener  sampai mules bacanya.. Disengaja apa emang goooooooo..bloooooook,1026916528942284801, , , , , 
@2016Azka, 2018-08-08, 02:34, Ma af ya gw pengen ketawa dulu ! ho ho ho ho. Ini siapa lagi yg ngasih penghargaan terhormat kaya gini ? Mules gw baca judulnya.,1026914570315608064, , , , , 
@oey75, 2018-08-08, 02:15, Sakit perut gw bacanya hutang pasar bayar blm loe tong  jangan byk gaya aja,1026909606868480001, , , , , 
@UmmiNoranisah, 2018-08-08, 02:10, Sakit perut,1026908339593039872, , , , , 
@fabfabwin, 2018-08-08, 02:09, mutual ara ada yg maaih bangun nggakkk?   mau nanya nihh  ara tadi malem kan dah makan mie goreng  nah skrg mau saur  trs mau makan mie kuaaahh gara2 ga ada makanan coy huhu boleh gakk?:'  takut sakit perut pas siangnya,1026908098529644544, , , , , 
@hyogongju, 2018-08-08, 02:03, minum air putih yg banyak  makan pepaya  kalau aku mempannya kalau makan sayur lodeh atau apapun yg ada santannya  3 jam kemudiannlangsung sakit perut,1026906752829124608, , , , , 
@onewithsyazana, 2018-08-08, 02:02, Sakit perut tak boleh bawak bincang gais,1026906493302362112, , , , , 
@LeonTaufani, 2018-08-08, 02:00, Sebuah thread dari best geoscientis I have ever  known in my life  sampe yang saya sendiri bacanya bikin kepala mules. ,1026905899015839745, , , , , 
@frshrfn, 2018-08-08, 01:55, adoi sakit perut ah,1026904567974260736, , , , , 
@fatinfarzanaff, 2018-08-08, 01:49, Padu betul sakit perut ,1026903062311391232, , , , , 
@MrSatriani, 2018-08-08, 01:41, Penyakit apa ya yang klo kedinginan suka mules... ,1026901199809929216, , , , , 
@DokterNews, 2018-08-08, 01:40,  Penyebab Diare. Diare didefinisikan sebagai peningkatan jumlah buang air besar atau saat feses yang dikeluarkan menjadi lebih encer dari biasanya. Jika...,1026900801766260736, , , , , 
@jjaevin, 2018-08-08, 01:34, Dalam mimpinya juga diare,1026899435396034561, , , , , 
@nanameor6080, 2018-08-08, 01:34, Sekarang mata dah segar perut lapar nak makan meggi tapi nanti sakit perut pulak pagi ha salah siapa sekarang ni,1026899426231480320, 2d23aeab91fa0c58, Sungai Siput, Sungai Siput Perak, 101.21499284613391, 4.8367071
@jjaevin, 2018-08-08, 01:32, Jam segini makan seblak besoknya diare ga ya ???,1026898810310520832, , , , , 
@nyonyaqiankun, 2018-08-08, 01:26, Mau nulis ff ada aja halangannya Kemaren kehalang sakit perut gegara haid Sekarang tetangga depan rmah kena musibah duh,1026897400642727936, , , , , 
@patbeingsu, 2018-08-08, 01:24, hh abis makan ini w lgsg sakit perut. bye,1026896899457003520, , , , , 
@Aishah_0511, 2018-08-08, 01:24, sakit perut tapi urut muka ,1026896759652401152, , , , , 
@dncalifornia, 2018-08-08, 01:23, Olololoo..i cannot sleep. Aku pun sakit perut tapi takdela mcm nak gila. Baru sapu minyak afiat ni.,1026896536100208640, , , , , 
@lutfianakn0r, 2018-08-08, 01:20, Ya Allah sakit perut time cambi memang tak ngam,1026895945663795200, , , , , 
@afrhrodite, 2018-08-08, 01:20, liatnya aja mules,1026895940722946048, , , , , 
@deaelctr, 2018-08-08, 01:14, Perut daritadi mules-mules ga jelas  kembung dan sendawa mulu. Mata juga kaga mau merem2 sampe jam segini ,1026894450528727040, , , , , 
@dewosoebroto, 2018-08-08, 01:10, Eh ternyata saya yang mules,1026893395166343168, , , , , 
@todetodD, 2018-08-08, 01:07, efek ngopi di malem hari drtd; jantung berdebar-debar  perut mules  dan gabisa tidur. *good job*,1026892695497715712, , , , , 
@beaireny, 2018-08-08, 01:04, jam segini malah mules )),1026891773958746112, , , , , 
@be4_GE, 2018-08-08, 01:03, Setuju bro bikin mules. ,1026891550536736768, , , , , 
@cindyawdr, 2018-08-08, 00:54," ""Sakit perut  gue gak nanggung.""",1026889452122038273, , , , , 
@ahnifwoo, 2018-08-08, 00:54, Rapper kalo mules pengen BEERRRRAAAHHHHH!!,1026889246605369349, , , , , 
@heoheoo94, 2018-08-08, 00:53, Kesal ga si gara2 seblak tadi jam segini ga bisa tidur gegara sakit perut,1026889027813703680, , , , , 
@646424, 2018-08-08, 00:33, Saya kentut terus akhir2 ini; saya pun terkena Diare. Saya menderita sekali; saya ingin mendapatkan kesembuhan.,1026884128375853057, , , , , 
@nadiasyuhada, 2018-08-08, 00:27, Tapi kan iz... Batuk i kali ini lain oooo sakit perut i everytime i batok,1026882491406213120, , , , , 
@irasksky, 2018-08-08, 00:25, SPTM. Sakit Perut Tengah Malem. @BTS_twt,1026881980997095424, , , , , 
@hanifvirgi23, 2018-08-08, 00:24, Disini mah kebangun gara2 mules,1026881778181525504, , , , , 
@minwose, 2018-08-08, 00:19, pastu meraung sakit perut HAHAHAHA,1026880582788165632, , , , , 
@alip_frhn, 2018-08-08, 00:17, sakit perut tak rasa nk terberak blh bt gaduh do. KAU KELUAR JE LA APA YG SUSAH SNGT ANJIRRRR !!,1026880020092841984, , , , , 
@TukangKomporin, 2018-08-08, 00:15, Sakit Perut gwe ngakak liat Macan Abis Kerokan ,1026879460023230464, , , , , 
@yasminazhann, 2018-08-08, 00:11, time nak tidur lah nak sakit perut,1026878553302810624, , , , , 
@YuzraAM, 2018-08-08, 00:09, Lagi sakit perut dikamar mandi tengah malem gini  liat post ini auto gajadi keluar,1026878099399442432, , , , , 
@sydrzk, 2018-08-08, 00:09, AKU DAH SAKIT PERUT DARI TADI GELAK HAHAHAHAHAJAHA,1026878074183249921, , , , , 
@sitinurinda1234, 2018-08-08, 00:09, Inget wae si pushi nyeri beteung   Nu trang obat ampuh diare knggo kucing naon nya? ,1026878050728734720, , , , , 
@rodhi98, 2018-08-08, 00:09, Barangkali phone dia hang kot masa tu. Takpun dia dah baca tetiba sakit perut pergi berak then lupa nak reply sampai keesokan harinya.,1026877938786914304, , , , , 
@bearestduck, 2018-08-08, 00:08, Soalnya tuh dinginnya beneran bikin mules amos udh bolak balik kmr mandi gw,1026877630748844032, , , , , 
@intan_safia, 2018-08-08, 00:07, Sakit perut  aku tak boleh tidur Sooo whattt,1026877384308342785, , , , , 
@frompcy_, 2018-08-08, 00:06, Kenapa kau post bodoo sakit perut aku tengok ya Allahhhh,1026877231652462592, , , , , 
@aprilamo, 2018-08-08, 00:01, H-8 Kalo keinget jadi sakit perut ,1026875961797533696, , , , , 
@imihsann, 2018-08-08, 00:01, tkpe gi je  pape step sakit perut. Layan ah kau ddk toilet berejam HAHAH,1026875901001101313, , , , , 
@Uli79652085, 2018-08-08, 00:00, Hadeh praboker2.. Ngelantur mulu  mana kata2 kreatif loe  kwalitas boker otaknya sampe mules.,1026875670935175168, , , , , 
@KarlSein, 2018-08-07, 23:59, sakit perut..,1026875513325776901, , , , , 
@nataseh, 2018-08-07, 23:57, Ini jadwal sidang belom keluar malah diare duluan  bukannya makan yg bener malah makan sambel ciganea malem2..... (nyari mati bgt w emang),1026874889041375233, , , , , 
@saniamawarti, 2018-08-07, 23:56, Mules abis dianal anjingggg,1026874740827250688, , , , , 
@ibnhakem, 2018-08-07, 23:55, Penangan mee kari petang tadi. Sakit perut malam ni. Waaaa,1026874502171451392, 01e32bf99cca9510, Parit Jawa, Parit Jawa Johor, 102.69429756554754, 1.9948291
@naimansyah, 2018-08-07, 23:53, Td pas lagi keliling zoo tbtb mules bgt pas cek ternyata halangan  lgs panik ya Allah mesti skt perut lagi kek biasa :( trus abg tanya kenapa lgs tak blg mules hari pertama  abang lgs ksh obat  makan  trus dikasih obat lg (beda obat)  MULESNYA LGS ILANG DONG!!,1026874055410909184, , , , , 
@anysaciel, 2018-08-07, 23:53," lalu yg sakit perut menjawab : ""saya minum 2!""",1026873931859255297, , , , , 
@EzzadEdzral, 2018-08-07, 23:52, Malam-malam terjaga sebab sakit perut. Aduhai,1026873823994437632, , , , , 
@suryahamijaya, 2018-08-07, 23:52, Gilssss semenit lngsng galak. Orang diare segabut ini yak? Wkwkwk,1026873734097854466, , , , , 
@KORANBASI, 2018-08-07, 23:51, tidak kuat menahan rasa mules di angkutan umum  wanita hamil ini berhenti di toilet umum.,1026873462537641984, , , , , 
@ENANANA91, 2018-08-07, 23:50, Sakit perut kenapa??,1026873192491638786, , , , , 
@riIjimin, 2018-08-07, 23:49, Anterin ke rumah sakit kalo wonie sakit perut :<,1026873065643241472, , , , , 
@coganmalang, 2018-08-07, 23:45, mules tar gw,1026872092698927104, , , , , 
@kennchiwa, 2018-08-07, 23:45, nanti sakit perut lagiii..,1026871885110235136, , , , , 
@tepokansungjin, 2018-08-07, 23:44, pusing kerjaan + lg dateng bulan pengennya marah2 terus sakit perut huft,1026871720483872770, , , , , 
@rovjse, 2018-08-07, 23:43, bentar   gua mules /g iklan dulu ya @yecries,1026871507144732672, , , , , 
@afiqahjamrus, 2018-08-07, 23:41, Jatt hahahah kau nak bersin ke apaa doh aduhai sakit perut gelak hahah,1026871066583420931, , , , , 
@miIiktaeyong, 2018-08-07, 23:40, Itu hamil apa mules,1026870610276696064, , , , , 
@Gloryfuzna, 2018-08-07, 23:37, Cabut dari kantor pura pura kena diare :’) gila sih karena gue lebih memilih gak ngambil lemburan yg menghasilkan demi bertemu orang. Eh besoknya kena gejala tipes ,1026869979386241024, , , , , 
@annisyafauziah, 2018-08-07, 23:34, Wkwkkw padahal tanggal bagus tp bikin mules,1026869090990796804, , , , , 
@CULGlE, 2018-08-07, 23:33, sakit perut yg sampe pengen muntah  duh ,1026869061366366208, , , , , 
@FairozeJohari, 2018-08-07, 23:33, Selawat syifa ni time aku penah warded dulu.. aku penah baca dekat google (k noob sebab percaya uztaz google) kalau sakit perut kan cuba usap sambil baca selawat ni insyAllah dia akan reda slow slow sakit tu then i cuba alhamdulillah.. kalau sakit hati pun boleh try :') serious.. ,1026868988309983233, , , , , 
@enuuuyyy, 2018-08-07, 23:32, Sebel banget sii yaa  lagi tidur ena ena eh mules ,1026868683820285952, , , , , 
@kerispi, 2018-08-07, 23:31, mules bgt fak,1026868453674610688, , , , , 
@Ketuforyou, 2018-08-07, 23:31," mules perut ga bersahabat -_________________-""",1026868363828445186, , , , , 
@mputput, 2018-08-07, 23:31, Mules tapi males ke wc karna udh pewe di kasur,1026868350951993346, , , , , 
@trp_ktakumi, 2018-08-07, 23:30, //   Kakak beradik sakit perut semua. Curiga kalian salah makan..... ,1026868305326305281, , , , , 
@arasiaq, 2018-08-07, 23:29, sakit perut,1026867892283817984, , , , , 
@MiszCJSap, 2018-08-07, 23:28, Sakit perut.,1026867791318511616, , , , , 
@curlzhazza, 2018-08-07, 23:25, Bisa bisanya gue mules jam segini :(,1026866972418433025, , , , , 
@amandaachintya, 2018-08-07, 23:24, padahal udh seneng grgr mau mens dari pagi makan udah 4x sampe sore trus skrg malemnya malah diare bolak balik BANGKE BGT GA SIH,1026866794449887232, , , , , 
@__iizzyy, 2018-08-07, 23:24, sumpah sakit perut takleh bawak bincang dari hari jumaat lagi ! Dah pegi klinik dah pegi hospital but nothing serious .,1026866734823694336, , , , , 
@sknhmhdi, 2018-08-07, 23:20, Aku doakan semua yang makan kat kedai tadi tak sakit perut dan datang makan lagi ya lol,1026865706346864641, 1e5f299ec25a2f73, Telok Panglima Garang, Telok Panglima Garang Selangor, 101.4691211222679, 2.9046404
@biozaf84, 2018-08-07, 23:19, Astaghfirullah  Bacanya aja dah mules  Apa lg lihat videonya....  Innalillahi wainnaillaihi rodjiun .. https://www.facebook.com/100003598632484/posts/1296336463829629/ …,1026865408182083585, , , , , 
@FaridYiyit, 2018-08-07, 23:18, Mules pengen muntah,1026865115885330432, , , , , 
@NasyuhaNurul, 2018-08-07, 23:17, Waktu ni jugak nak sakit perut bagai :(,1026865031844048896, , , , , 
@icedcolacoke, 2018-08-07, 23:15, bang krn saya suka mules sm deg2an kalo minum kopi sy pesen es beng2 aja  tp tunggu bang sy belom minum kopi kok deg2 an ya  .  ur smile just like caffein  make my heart beat fast  (level gw kalo disuruh gombal )  .  ong as barita in wanna one guirella date ©not enough ,1026864450706452480, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia, 106.87059351073131, -6.275767999999999
@accbgst, 2018-08-07, 23:14, sakit perut? mules?,1026864244384395264, , , , , 
@rensyrta, 2018-08-07, 23:09, @jockertf aku sakit perut tiap habis makan sambel,1026862988932743168, , , , , 
@KerulSunbae, 2018-08-07, 23:08, #matanyabelolok #wahh!!masaknuggetdenganbawang  Udah le arippp sakit perut aku malam nie,1026862651605889024, , , , , 
@hlmihsn, 2018-08-07, 23:07, Air lemuju ni selalu kalau orang sakit perut baru minum atau sengal sengal,1026862465894637569, , , , , 
@channel_saka, 2018-08-07, 23:04, Penyebab Diare di Pagi Hari  dari Gaya Hidup yang Salah Hingga Tanda Penyakit Kronis: http://youtu.be/e-1HydO983k?a  via @YouTube,1026861661452288000, , , , , 
@AqilahNajihah_, 2018-08-07, 23:03, Adu bodonya aku minum nestum memalam buta pastu skang ni sakit perut,1026861321692766208, , , , , 
@sartrerical, 2018-08-07, 23:02, Btw tadi gue sakit perut banget kan ya sampai ga bisa makan terus begitu minum choco frappe langsung mereda amukan perut ini berarti choco >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> everything,1026861168529268736, , , , , 
@R0SVE, 2018-08-07, 23:01, abis makan ttopoki napa sakit perut,1026860970310684672, , , , , 
@ftmhdd, 2018-08-07, 23:01, Intinya ku menyesal makan nasgor itu ditambah entah karena feeling w yg udah gaenak dan tersugesti atau ac bioskop yg dingin bgtttt   abis makan kan nonton  sepanjang nonton w ama sepupu w bener2 sakit perut yg abis selesainya film langsung kita cuss kamar mandi :(,1026860914409009152, , , , , 
@kimsuhole, 2018-08-07, 23:01, Sakit perut anjir,1026860886135205889, , , , , 
@aliakbar_62, 2018-08-07, 23:00, Mules apa bau ?,1026860588327088131, , , , , 
@Azael152, 2018-08-07, 22:59, aaaahhh...mules deh tiap kali dengerin parte ini,1026860372827860992, , , , , 
@lilvampiree, 2018-08-07, 22:58, Sakit perut & sakit kepala wehhh apa ni,1026860228002770944, , , , , 
@jiisooy, 2018-08-07, 22:57, kok mules lagi ya:(,1026859860959277056, , , , , 
@swallowwtail, 2018-08-07, 22:52, Wkwkwk yakali nanyain garret ttg diare aing ,1026858555633164294, , , , , 
@_ceranadia, 2018-08-07, 22:50, Takleh tgk muka nurulziani laaa shiz sakit perut,1026858222584442880, , , , , 
@wan_azril, 2018-08-07, 22:48, Sakit perut + pening kepala. Apa benda pun aku takleh buat hari nie.. ,1026857588229459969, , , , , 
@xhisa12, 2018-08-07, 22:48, o)-< sakit perut,1026857535163125761, , , , , 
@denirizkiw, 2018-08-07, 22:47, FYI  mules yang gak keluar itu disebut mules seksi,1026857469580996608, , , , , 
@ariayssyaira, 2018-08-07, 22:47, sakit perut sebab kena gigit.. digigit oleh manusia yang berumur hampir setahun  mentang2 baru ade gigi  perut jadi sandaran  nak perli perut ade lemak ke?,1026857468943421440, , , , , 
@rajafieee, 2018-08-07, 22:47, Saye sakit perut  tolong,1026857337112252417, , , , , 
@rvnkna, 2018-08-07, 22:43, Gue ampe sakit perut ketawa kampret emang tu otokorek :(,1026856357679390721, , , , , 
@anaoby, 2018-08-07, 22:43, Obrolan ttg seekor paus  dinosaur  pengamen d angkringan sampe putusnya sebuah kisah kasih seorang teman yg lain jadi hal bikin sakit perut diserang tawa. Nyatanya emg yg dirasa cuma teman yg selalu ada meskipun jarak gk selalu dsisi bs membuat energy + dan hidup penuh syukur,1026856292277661696, , , , , 
@quesyim, 2018-08-07, 22:41, Esok aku sakit perut ni.... Hurmmmm,1026855806002651136, , , , , 
@awkiyowo, 2018-08-07, 22:41, gue drtd mules terus,1026855786373238786, , , , , 
@sunflowey_, 2018-08-07, 22:40, Mules aku mas :(  Tanggung jawab kamu. G ,1026855719482445824, , , , , 
@aparecixm, 2018-08-07, 22:39, ga koneek  sedih sakit perut lemot lagi hhh  5. 31/22 alarte ascendare 23/16 (-40),1026855482277785601, , , , , 
@jejnei, 2018-08-07, 22:39, Jarjit lagi diare mau titip salam ga?,1026855246608224257, , , , , 
@SK_WJSNEunseo, 2018-08-07, 22:37, Mules siah tapi males ke wc atuh kumaha?,1026854826737455104, , , , , 
@_arinchoi, 2018-08-07, 22:36, Nda gtu unniiiii :< ini sakit perut karna kekenyangan :3,1026854567751774208, , , , , 
@yanu27, 2018-08-07, 22:35, Mules tiap jam segini,1026854345617227776, , , , , 
@chanuh8ketchup, 2018-08-07, 22:34, Kok perutku sakit :( Jangan-jangan aku sakit perut,1026854076883947520, , , , , 
