username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude
@seombong, 2018-07-08, 03:03, Sakit hati bukan diare,1015687846424788992, , , , , 
@lindempsy, 2018-07-08, 03:00, ade gua main dokter dokteran;  sakit: usus buntu obat: betadin            diapet            milanta  hadu  hayang crying abdi ,1015687023812755456, , , , , 
@ItsMirafiqa, 2018-07-08, 02:59, Weh sakit pinggang ni pakej dgn sakit perut sekali ke? ,1015686718316412928, , , , , 
@SQJUNGHWAN, 2018-07-08, 02:56, Pagi hari di awali dengan sakit perut [],1015685929963380736, , , , , 
@_arifffikri, 2018-07-08, 02:53, Post open house  sakit perut la apa lagi ,1015685131846029312, , , , , 
@jaefluffy, 2018-07-08, 02:49, Soft softan begini tuh bikin gue mules  mules karena tau kenyataan tuh sepahit itu,1015684182519902208, , , , , 
@elaboraleo, 2018-07-08, 02:46, kalian pada share makanan saya tambah mules lho wkwkw,1015683552497659904, , , , , 
@wenycrys88, 2018-07-08, 02:35, ANJU NGAKAK ADUH SAKIT PERUT AING  ,1015680663435948032, , , , , 
@_mnxbr, 2018-07-08, 02:30, Sakit perut pulak,1015679432269357056, , , , , 
@Charles21208790, 2018-07-08, 02:26, GOP RUSSIAN MULES,1015678371844456448, , , , , 
@sassynessy1, 2018-07-08, 02:25, Russian Mules!,1015678278831489024, , , , , 
@Charles21208790, 2018-07-08, 02:25, GOP RUSSIAN MULES,1015678238792867841, , , , , 
@panca_panjaitan, 2018-07-08, 02:24, Sangking gak sukanya diketok pas make toilet umum Pengen banget gitu pas eek bunyinya sampe keluar Duarrr!!! Biar orang yang mau pake tau ada aku didalam yang lagi tempur sama diare,1015677945178800128, , , , , 
@yllsmobb, 2018-07-08, 02:20, katanya ada yg pernah ngirim kayak gini  besok paginya mules ga berhenti2 :),1015676886947467264, , , , , 
@bumwoozle, 2018-07-08, 02:19, berarti kalo lagi confess tuh juga setipe kali ya? like ... pas sebelumnya tuh berani berani aja  tapi pas udah pencet send bilang mau ngomong  langsung mules. mau gajadi tapi udah setengah jalan   ow ternyata hidup aku teratur polanya,1015676801597599746, , , , , 
@pockyjww, 2018-07-08, 02:19, nonton videonya beauty vlogger kenapa video ini disarankan lagi astaga sakit perut nahan ketawa dini hari  kim taemin jjang! ,1015676731988951040, , , , , 
@bumwoozle, 2018-07-08, 02:17, pas mau un tuh nyokap suka nanya  “kamu gimana mau un?” ya gue biasa aja?? malah dia yang sakit perut. baru deh pas layar udah di depan mata  berasa mulesnya.  ini sekarang juga gue b aja konser  like ... “ANJIR SEMINGGU LAGIII” tapi ya yaudah d-7 hore,1015676165313331200, , , , , 
@svtsincebirth, 2018-07-08, 02:16, hewoo aq terbangun lg jam segini karna mules :-),1015675836404338689, , , , , 
@SunuunuS, 2018-07-08, 02:14, Mau nangis aja 2 hari sakit perut bikin gagal terbang kapan lulusnya gue,1015675346522460160, 42e46bc3663a4b5f, Fort Worth, Fort Worth TX, -97.20629054472504, 32.7799665
@permataoktavia, 2018-07-08, 02:13, UDH WOOYYY SAKIT PERUT GUE PEN EEQ ,1015675258064416768, , , , , 
@gsaroso, 2018-07-08, 02:12, Makin dekat pilpres makin banyak istilah dibuat dan semakin nampak kemampuan berpolitiknya. Tidak bikin rakyat pinter. Mules iya.,1015674990564274176, , , , , 
@nransshh, 2018-07-08, 02:03, Sakit perut aku tweet tu.,1015672684418510848, , , , , 
@kweenyoon, 2018-07-08, 02:01, Early morning ini dipersembahkan mules :3,1015672288354525184, , , , , 
@willynana, 2018-07-08, 02:01, Kalo mau ngopi bareng akuu jgn sendirian nanti sakit perut kyk tadi. Utk pemula kita ngopi yg manis2 kyk aku biasanya ngopi. ,1015672061258186752, , , , , 
@dayanahasnol, 2018-07-08, 01:59, Sakit perut ,1015671585607319552, , , , , 
@ismi_sofea, 2018-07-08, 01:58," ""Assalamualaikum encik. Nanti dekat depan ada tak berhenti kat mana²? Saya sakit perut memulas ni.""  ""Petronas Muadzam ada nanti.""  ""Jauh lagi ke encik?""  ""Dalam 10 minit.""  Okeyy. Ambe tunggu dekat area driver tu jugak. Tengok je perjalanan depan. Gelap gelita  jalan selorong...",1015671432515162116, , , , , 
@ampaveew, 2018-07-08, 01:53, mules mulu ya Allah gmn mau tidur [],1015670056468922368, , , , , 
@__nuwqie, 2018-07-08, 01:50, half & hour tunggu nak mengantuk  bila nak lelap tu tiba tiba sakit perut aduh tak lawak bod0,1015669294972133377, , , , , 
@sayapira, 2018-07-08, 01:50, Sakit perut pas malem malem itu rasanya ........ #TeenChoice #ChoiceFandom #Directioners @onedirection,1015669283869691904, , , , , 
@chrisantemum_, 2018-07-08, 01:45, Kamu abis makan apa kok bisa mules sih :((,1015668057644007429, , , , , 
@isaabukri, 2018-07-08, 01:42, Tapi dah mengantuk sis. Ohh sakit perut juga. Lol,1015667498119655424, b2e39072b9847c46, Kuala Lumpur, Kuala Lumpur Wilayah Persekutuan Kuala Lumpur, 101.65925118948792, 3.1245241
@elaboraleo, 2018-07-08, 01:37, abis mules beb,1015666123910496256, , , , , 
@nagmurs, 2018-07-08, 01:34, Dah tak tentu arah dah ni  dengan sakit belakang sakit perut lenguh2 badan. Ya Allah sakitnya.,1015665371099983872, , , , , 
@FebuluzPotato, 2018-07-08, 01:30, Sakit perut pula pepagi ni aduh,1015664306308825088, b2e39072b9847c46, Kuala Lumpur, Kuala Lumpur Wilayah Persekutuan Kuala Lumpur, 101.65925118948792, 3.1245241
@zhunggou, 2018-07-08, 01:29, Obat oralit itu obat sakit perut ya?,1015664210691276800, , , , , 
@bebaspikir, 2018-07-08, 01:27, Mules lak an reeeek...,1015663609718816768, , , , , 
@Najwaazizzz, 2018-07-08, 01:27, Aduh  aku bedal banyak sangat  makan sampai sakit perut ,1015663604303986688, , , , , 
@sanacsi, 2018-07-08, 01:27, diare keluar batu bata?,1015663544157667328, , , , , 
@zeanapd, 2018-07-08, 01:23, Ehh orang hamil juga kalo mau ngelahirin pasti mules,1015662515701739520, , , , , 
@elaboraleo, 2018-07-08, 01:21, ini masih sakit perut kapan saya bisa tidurnya,1015662180404883458, , , , , 
@_bangky, 2018-07-08, 01:21, Kalau bisa konsul ke dokter gue mau minta solusi biar ngga laper jam segini  bukan ngga punya duit buat beli  ini mau kencing aja nunggu sekalian mules  gue mah emang anaknya malesan.,1015661984153366529, , , , , 
@Oyensajer, 2018-07-08, 01:19, Adui knp la musim raya ni nak sakit perut  rugi2,1015661608163422208, , , , , 
@baitynurek, 2018-07-08, 01:18, Patrcik  kucing persia umur dua bulan. Anak (peliharaan) dari mama Naner dan papi Ijal. Baru pulang setelah opname 5 hari karena diare dan kejebur kolam ikan kos. ,1015661304818778112, , , , , 
@svtjwnu, 2018-07-08, 01:16, sebel bangetdeh tadi sambelnya sakit perut gua sekarang,1015660740877811712, , , , , 
@syuzxini_, 2018-07-08, 01:15, Tak funny laa sekejap sakit perut sekejap tak pastu sakit perut lagi pastu tak sakit pastu sakit rasa nak berak pastu kau dah boleh diam kot syu,1015660547771994112, , , , , 
@Official_Carls, 2018-07-08, 01:15, Yg ni sumpah style. Serius. Sakit perut aku gelak,1015660509759062016, , , , , 
@fkuorpinion, 2018-07-08, 01:12, ( mules sih kaga  tapi perut berasa di puter puter lahanjay),1015659941598617600, , , , , 
@Iucastwong, 2018-07-08, 01:10, ( Gua barusan boker gegara mules ),1015659392568475648, , , , , 
@aydazzzzz, 2018-07-08, 01:09, Uya buat lawak apa tak bagi i balik isnin ni selagi dia belum balik  pastu plan nk sangkut balik semua baju dlm luggage letak almari i  nak sorok kunci bilik bagai hahahha kuanghajo betul.. sakit perut dgn diorang nih ,1015659064682897408, , , , , 
@meranis_, 2018-07-08, 01:08, Xkelakar lah time ni nak sakit perut,1015658731848155137, , , , , 
@marmutarii, 2018-07-08, 01:04, Nggak. W cuma sakit perut aja. Kaya mules gitu :(,1015657846388621313, , , , , 
@ghanini, 2018-07-08, 01:01, Iya sama-sama. Gak sakit perut kan makan kubis basi?,1015657022354649088, , , , , 
@BundaElsafin, 2018-07-08, 00:59, Gak bisa tidur karena lg sakit perut.. kambuh lg ;(,1015656619613384705, , , , , 
@opparalyze, 2018-07-08, 00:54, bukan anak kopi. ngopi dikit mules dan mecicil mripate hadeeeehh,1015655399175774209, , , , , 
@sarafrqq, 2018-07-08, 00:53, aku jadi risau teroks sekarang ni sebab kira dah seminggu sakit perut belah kanan and dekat pusat ni macam cucuk cucuk hmmmm so tengok je lahh medical checkup esok,1015655144526974976, 2c92b71bcc190ceb, Batang Padang, Batang Padang Perak, 101.36515307462398, 4.2785344
@kingjuneee, 2018-07-08, 00:53, Yatuhan mules,1015654974376718336, , , , , 
@nuniaharihays, 2018-07-08, 00:51, sabar jee laa pagi pagi buta nii buat terkejut jee gi gaduh cmtu..esok laa gaduh saya sakit perut kot..berapa kali dh terkejut sbb dgr org jerit..,1015654591503843328, , , , , 
@NiaNyel7, 2018-07-08, 00:50, Hoooooooooo.. lagi apes kek nya ini aku.. kurang ajar juga ituuu.. aku doain itu yg nge hack diare 7 hari 7 malem biar kapokkk aamiin.. Btw  thanks mahh info nyaaa,1015654377577635841, , , , , 
@unaaahh, 2018-07-08, 00:50, Tgh cuak pasal pencuri ni tetiba aku sakit perut lah pulak rasa macam nak nangis nak keluar bilik pi tandassss nasib sebelah je tapi still cuak,1015654241547894786, , , , , 
@gkpahamlg, 2018-07-08, 00:46, ya Allah mules.. apakah ini karma abis berantem sama adek... rebutan remot malem malem. ,1015653286811070465, , , , , 
@echapus872, 2018-07-08, 00:46, Waah syntax sii  efeknya bisa bikin perut mules ,1015653241462247425, , , , , 
@LVWENDY94, 2018-07-08, 00:44, ini sakit perut atau laper..,1015652687977832448, , , , , 
@EITxJENNIE, 2018-07-08, 00:43, heran gue lu tidur mulu. kl ngga tidur mules,1015652482154807296, , , , , 
@elmunaputri, 2018-07-08, 00:41, Mules euy... ,1015652136439275521, , , , , 
@deemohds, 2018-07-08, 00:41, Tengah pagi sakit perut ni em tak lawak laaa .,1015652028431753216, , , , , 
@theesecouch, 2018-07-08, 00:40, iya pas bgt kemarin malem sakit eh hari ini dapetnya nih. ini aja dulu aku biasanya sakit pinggang sama sakit perut doang kayak mau bab mulu dah mungkin sekarang udh dewasa jd bagian atas yg sakit kali y,1015651860760281088, , , , , 
@yourfav_coffee, 2018-07-08, 00:36, yang sudah dibuang jangan kau pungut lagi  kotor mas kentangnya  nnti kamu diare,1015650758765600768, , , , , 
@hidayah_idaa, 2018-07-08, 00:31, Sakit perut pulak memalam niiii,1015649472309702657, , , , , 
@AmirahAyub, 2018-07-08, 00:31, Sakit perut lps sumbat mcm2 ,1015649414331838464, , , , , 
@uphrodice, 2018-07-08, 00:30, ga ga bete.lakuin aja malah tambah gemes~ kalo yg ini ngelakuin tiap hari tahap bikin gemes sudah berubah menjadi tahap bikin mules @parkchains,1015649350255431681, , , , , 
@shintaamaharani, 2018-07-08, 00:30, uda diare skrg bonus pilek  MANTAP MEMANG JATINANGOR !,1015649177093619712, , , , , 
@slc_jaejoong, 2018-07-08, 00:27, //Bacain 80 plot kepala mules juga kali ya.,1015648524782878720, , , , , 
@jasmineisa, 2018-07-08, 00:27, tidur gamau merem. bangun gamau melek. laper gamau makan. mules gamau berak. uas gamau belajar. kangen gamau ketemu.  idup.,1015648457900548096, , , , , 
@mistamanieymisu, 2018-07-08, 00:26, sampai lah rasa sakit perut..aku gagahkan lah jugak blik ke rumah..sbb tak selesa nk buang air tmpt lain,1015648374953934848, , , , , 
@rizal_stw, 2018-07-08, 00:23, Irung meler diombeni diapet ,1015647398121492480, , , , , 
@pinotski, 2018-07-08, 00:21, Mirip mules ngga bisa boker krn kakusnya ngga ada air semprotan. *eh beda ding*,1015647027148050433, 00c39537733fa112, Queens, Queens NY, -73.82392802812883, 40.709785049999994
@KORANBASI, 2018-07-08, 00:21, tidak kuat menahan rasa mules di angkutan umum  wanita hamil ini berhenti di toilet umum.,1015646932314697728, , , , , 
@qotrunadan, 2018-07-08, 00:21, yabisa kurus si emang karna diare pup terus sampe tinggal tulang,1015646878707273729, , , , , 
@batubatukecil, 2018-07-08, 00:19, sakit perut ,1015646454885445633, , , , , 
@nrshnn_, 2018-07-08, 00:13, Sakit perut pulak dah,1015644916456742912, , , , , 
@waanjer, 2018-07-08, 00:12, Mules gue lu kasih lope lope,1015644823649333248, , , , , 
@rlthingy2, 2018-07-08, 00:12, /rlt woy cara ngilangin sembelit gimana yak? Gaenak banget ini perut mules doang keluar pup nya kagak :),1015644770473947136, , , , , 
@krysyaI, 2018-07-08, 00:12, duh jadi mules gue sen   gatau sen sumpah wkwk gue biasanya ntar kl udh merasa bosan libur baru deh tanya sm temen kpn masuk.,1015644763314241537, , , , , 
@krysyaI, 2018-07-08, 00:11, //; duh langsung mules keinget nasib nilai gue.,1015644451627139072, , , , , 
@zsantetsuken, 2018-07-08, 00:09, atomic blast 11-12 sama richeese lvl5 kalo ga kuat pedes mending ga usah mubazir ga kemakan ntar malah sakit perut ,1015644018925899777, , , , , 
@nimalurimaa, 2018-07-08, 00:09, Hahaha.  Sakit perut tgk satu gambar tu ,1015643999342751744, , , , , 
@jinaniekim, 2018-07-08, 00:09, Ntar mules loh(?),1015643902135549952, , , , , 
@cntyarm, 2018-07-08, 00:07, Huhu sakit perut,1015643597897515009, , , , , 
@nadeeyaazam, 2018-07-08, 00:07, Penderitaan betui kalau sakit perut tapi tak boleh yak,1015643522630684672, , , , , 
@munchypunchies, 2018-07-08, 00:07, mules gue liat foto otw bobonya namjoon,1015643411154591744, , , , , 
@ikhfndi, 2018-07-08, 00:07, Sakit perut sejuk loya ,1015643360554508288, , , , , 
@liyaansrl, 2018-07-08, 00:06, weh sakit perut weh hm ,1015643331160727552, , , , , 
@hafie_zul, 2018-07-08, 00:05, Sakit perut pulak. Malas betul nak ke jamban. Berak dalam seluor je ni kang,1015642895972380672, , , , , 
@benoxxxnew, 2018-07-08, 00:04, Saya menambahkan video ke playlist @YouTube http://youtu.be/DzqcL1GfvqU?a  Tik tok Video Super | Lucu|Kocak | Ngakak Abis Bikin Sakit Perut |,1015642741609500672, , , , , 
@chenlebaobao, 2018-07-08, 00:03, Sakit perut jam segini tuh ya...,1015642498620723200, , , , , 
@putriirmdhani, 2018-07-08, 00:02, Baru masuk kuliah pan? lu rasain dah tuh perjuangan laki lu ntar  mules mules dah lu dasar bucin. Belajar ae yg bener kgk usah mikirin quality time. Kesian orang tua lu kalo lu cuma nge bucin.,1015642128842551301, , , , , 
@slsabilahelvian, 2018-07-08, 00:01, Diantara perut yang sudah mules  mata mengantuk karena efek obat namun kaki masih harus melangkah menuju kosan:(,1015642050983686144, , , , , 
@aegihoonie, 2018-07-08, 00:00, astaghfirullah sakit perut,1015641770506444802, , , , , 
@susuultraa, 2018-07-08, 00:00, Abis bales bejay langsung mules emg mukanya kaya wc,1015641753590743040, , , , , 
@keishathellia, 2018-07-07, 23:59, IYA! Jangan bilang lu sakit perut lagi?,1015641444558630914, , , , , 
@hwxhyunjin, 2018-07-07, 23:58, kok sakit perut ? baik alhamdulilah gua  lagi banyak urusan ca jadi jarang on dulu,1015641207806889984, , , , , 
@sweatjinzzz, 2018-07-07, 23:57,  ; pengen tidur tapi laper  gue lagi merasakan yang namanya pengen tidur banget  laper banget  sakit perut banget.  : berarti lu makannya di toilet sambil nongkrong sambil tidur.  Iyain,1015640838234243073, , , , , 
@krysyaI, 2018-07-07, 23:56, sakit perut sen. lo apakabar sen?   jarang liat lo nih gue,1015640811281764353, , , , , 
@fikrilibra_, 2018-07-07, 23:56, Emang  kalau galau mules ya? Baru tahu.,1015640663805710339, , , , , 
@AzieHusman, 2018-07-07, 23:55, Kenapa ttbe sakit perut ni hmmm,1015640552606334976, , , , , 
@bucinnyaPTG, 2018-07-07, 23:53, Udah sakit perut Yaallah,1015639958344757248, , , , , 
@alentdravyan, 2018-07-07, 23:52, sha lu marahin gue ga kl gue sakit perut lagi?,1015639698646003712, , , , , 
@ninanintan, 2018-07-07, 23:52, Hal menyebalkan. Mules pas wes mapan turu,1015639695651291136, , , , , 
@leylaznl, 2018-07-07, 23:51, spe je boleh tolak kalo colek buah kan mmg lgi suka ad lah tk cara dh sakit perut ke ap yg tuh kemudian ,1015639371096059904, , , , , 
@zydaloo, 2018-07-07, 23:48, Dikyed sakit perut so aunty kne tdo letak tangan ats perut dikyed sbgi pemberat x bole bergerak sikit pon klau x nnti dye sedar tangan aunty da naik sesemut and aunty ganti dgn siku penyudah nye aunty x bole tdo x pe laa demi dikyed  have a gud sleep syg aunty,1015638820220358656, , , , , 
@winkeupark, 2018-07-07, 23:48, Sampe sakit perut gitu ._. Hati-hati ya lain kali  liat dulu expirednya,1015638723575230464, , , , , 
@SHAONMINO, 2018-07-07, 23:48, gua gantian mules,1015638641786228741, , , , , 
@yanasophea, 2018-07-07, 23:46, Cerita ni best korang.  Macam tajuk dia jugak. Storyline dia lebih tumpukan dekat character abang dan adik perempuan dia . Sakit perut sebab gelak and sakit kepala sebab nangis. Both korang boleh dapat #BrotheroftheYear,1015638146116026368, , , , , 
@rejaehwan, 2018-07-07, 23:45, Mules kok diem wkwk,1015637876288077824, , , , , 
@EnddilEni, 2018-07-07, 23:44, Seblak level5  gatau kenapa mereka pada beli ini  level2 aja perut dah mules abisss ,1015637642094891009, , , , , 
@gongyuoo, 2018-07-07, 23:44, Gua seketika mules,1015637618673922048, , , , , 
@Juven_Wawang, 2018-07-07, 23:43, Sakit perut  karena masuk angin...,1015637480349896704, 7b6d4729251ea40b, Nusa Tenggara Timur, Nusa Tenggara Timur Indonesia, 120.59804761129712, -8.5098945
@asmblzhn, 2018-07-07, 23:43, Dia mula dah sakit perut. Gastrik teruk ,1015637340457455616, , , , , 
@shahidanyunus1, 2018-07-07, 23:39, Padan muka kau idan. dah lah makan lambat  pastu melantak mcm2  kan dah sakit perut,1015636351826341888, , , , , 
@redshooeess, 2018-07-07, 23:38, CIH MULES LIAT ORANG BAHAGIA ,1015636237573472257, , , , , 
@syahidaasma22, 2018-07-07, 23:38, Malam malam buat lawakk bodohSakit perut aku gelakkk,1015636235459522560, , , , , 
@Jaiiii_____, 2018-07-07, 23:38, Sakit perut lahh ,1015636124016914432, , , , , 
@BatrisyiaLotffi, 2018-07-07, 23:37, DARI TAIK SAMPAI BULAN SAMPAI KE MANUSIA SEMUA BAGI HARAPAN PALSU SAKIT PERUT PUNYA BERIYA PERGI TOILET NAK BERAK TAK KELUAR PON SHIT BUANG MASA AKU JE PERGI TOILET ESOK DAHLAH NAK FINAL HUH DONE MEROYAN,1015635984132685824, , , , , 
